wavelength_nm,flux_erg_cm^-2_s^-1_nm^-1
7.967809422738657759e+02,3.861949984228266258e-09
7.987804024594258863e+02,3.858837572600583897e-09
8.007798626189041897e+02,3.842142282547910626e-09
8.027793227525064594e+02,3.841669659908158308e-09
8.047787828604364222e+02,3.832482666273060499e-09
8.067782429428941668e+02,3.847004101338698470e-09
8.087777030000814875e+02,3.825676355762065744e-09
8.107771630321943803e+02,3.842106490851555929e-09
8.127766230394280456e+02,3.848508446602123922e-09
8.147760830219754098e+02,3.841884929859288940e-09
8.167755429800280353e+02,3.838526869017335793e-09
8.187750029137743013e+02,3.775963151200421905e-09
8.207744628234013362e+02,3.793802268733468453e-09
8.227739227090953591e+02,3.789970486912244173e-09
8.247733825710390647e+02,3.800060681790559756e-09
8.267728424094142383e+02,3.828478419213153118e-09
8.287723022243997093e+02,3.822117939060455127e-09
8.307717620161736249e+02,3.796340024575467905e-09
8.327712217849111767e+02,3.771594888552067351e-09
8.347706815307876695e+02,3.799643605259398622e-09
8.367701412539748844e+02,3.811325770760915469e-09
8.387696009546431242e+02,3.782792692027614185e-09
8.407690606329615548e+02,3.805363428566980268e-09
8.427685202890972960e+02,3.784411312123416895e-09
8.447679799232143978e+02,3.764933562933607915e-09
8.467674395354795251e+02,3.764830564225066234e-09
8.487668991260530902e+02,3.759932862930561306e-09
8.507663586950955050e+02,3.627361620173611927e-09
8.527658182427663860e+02,3.750187828846844365e-09
8.547652777692228483e+02,3.351578281181978964e-09
8.567647372746193923e+02,3.794225768907410643e-09
8.587641967591131333e+02,3.728595582232875096e-09
8.607636562228547064e+02,3.707902027423572411e-09
8.627631156659959970e+02,3.792188311066165118e-09
8.647625750886869582e+02,3.751561762030492865e-09
8.667620344910753829e+02,3.328247905398202300e-09
8.687614938733088366e+02,3.723860369703833147e-09
8.707609532355311330e+02,3.783736346926117931e-09
8.727604125778882462e+02,3.753348471074345983e-09
8.747598719005223984e+02,3.523760070795295221e-09
8.767593312035745612e+02,3.736278412537629228e-09
8.787587904871843421e+02,3.780234430784476968e-09
8.807582497514898705e+02,3.755211399423552651e-09
8.827577089966300719e+02,3.755121230054508363e-09
8.847571682227395513e+02,3.679928645426180606e-09
8.867566274299535962e+02,3.461139677553049743e-09
8.887560866184048791e+02,3.750811232915832024e-09
8.907555457882259589e+02,3.771330400535794420e-09
8.927550049395464384e+02,3.750670687828230899e-09
8.947544640724978535e+02,3.774613540995136439e-09
8.967539231872078744e+02,3.769995959236118767e-09
8.987533822838037167e+02,3.745447350332302553e-09
9.007528413624110044e+02,3.418771240766401362e-09
9.027523004231546793e+02,3.619707470753380596e-09
9.047517594661583189e+02,3.756170183095162450e-09
9.067512184915436819e+02,3.708302193665705210e-09
9.087506774994337775e+02,3.656164259336177085e-09
9.107501364899480905e+02,3.720368188665700646e-09
9.127495954632056510e+02,3.760994385480021851e-09
9.147490544193245796e+02,3.759960539446115971e-09
9.167485133584219739e+02,3.750366210182444214e-09
9.187479722806119753e+02,3.741396965631161088e-09
9.207474311860120224e+02,3.651278057451090786e-09
9.227468900747350062e+02,3.299779668840650880e-09
9.247463489468931357e+02,3.598890726681096934e-09
9.267458078025983923e+02,3.688849730654363115e-09
9.287452666419616207e+02,3.730289999079023670e-09
9.307447254650921877e+02,3.735777928500463183e-09
9.327441842720979821e+02,3.728162607712883575e-09
9.347436430630889390e+02,3.726627137228917301e-09
9.367431018381705599e+02,3.726141988441779177e-09
9.387425605974488008e+02,3.719773464157950295e-09
9.407420193410282536e+02,3.608987027211364225e-09
9.427414780690129419e+02,3.691481023284713688e-09
9.447409367815050700e+02,3.683925408851136023e-09
9.467403954786084341e+02,3.705591098221374906e-09
9.487398541604236470e+02,3.702784811560789759e-09
9.507393128270505258e+02,3.677339982414025241e-09
9.527387714785887738e+02,3.604821243856023720e-09
9.547382301151370712e+02,3.246284003662275280e-09
9.567376887367918243e+02,3.611957086871845771e-09
9.587371473436514862e+02,3.669653577729927985e-09
9.607366059358118946e+02,3.653578206821800653e-09
9.627360645133678645e+02,3.637201206078963332e-09
9.647355230764135285e+02,3.657085958247201002e-09
9.667349816250422236e+02,3.633750310440452712e-09
9.687344401593458088e+02,3.654044253295242755e-09
9.707338986794187576e+02,3.665853900497951266e-09
9.727333571853505418e+02,3.663340030852445828e-09
9.747328156772313150e+02,3.639791049537294423e-09
9.767322741551510035e+02,3.650236027897159125e-09
9.787317326191985103e+02,3.645605081611883216e-09
9.807311910694603512e+02,3.647561301040153737e-09
9.827306495060259977e+02,3.639947892411017182e-09
9.847301079289816244e+02,3.632443469828255664e-09
9.867295663384120417e+02,3.622550622043757675e-09
9.887290247344026284e+02,3.607656185077303537e-09
9.907284831170379675e+02,3.607008445804157629e-09
9.927279414864005957e+02,3.620775310622287950e-09
9.947273998425756645e+02,3.618323841046152811e-09
9.967268581856438914e+02,3.614404086347511699e-09
9.987263165156871310e+02,3.604508114510340897e-09
1.002225368562161975e+03,3.509423750447941899e-09
1.007224014274930823e+03,3.419006416379054857e-09
1.012222659908889000e+03,3.569030264946340247e-09
1.017221305465258411e+03,3.559604959467813667e-09
1.022219950945197297e+03,3.565574564680479248e-09
1.027218596349879135e+03,3.564445243078445214e-09
1.032217241680414645e+03,3.537504691344421862e-09
1.037215886937921368e+03,3.535204961470681347e-09
1.042214532123495474e+03,3.532551220348231275e-09
1.047213177238180606e+03,3.495078509779259897e-09
1.052211822283039965e+03,3.506569595346414736e-09
1.057210467259076040e+03,3.490482794310865356e-09
1.062209112167311559e+03,3.477516229657238026e-09
1.067207757008709677e+03,3.415486210935367184e-09
1.072206401784253785e+03,3.443528624304554905e-09
1.077205046494869521e+03,3.435994288903001885e-09
1.082203691141505033e+03,3.407771318466901175e-09
1.087202335725048670e+03,3.399421402731895768e-09
1.092200980246403560e+03,3.183908091872308831e-09
1.097199624706454415e+03,3.327326657635520697e-09
1.102198269106040470e+03,3.401717588925153997e-09
1.107196913446025519e+03,3.410265321541209833e-09
1.112195557727215146e+03,3.393386570053909663e-09
1.117194201950442221e+03,3.380668420325389344e-09
1.122192846116483906e+03,3.382569706734816599e-09
1.127191490226141241e+03,3.334430421648554254e-09
1.132190134280163193e+03,3.334048239739100305e-09
1.137188778279323515e+03,3.339735821010700433e-09
1.142187422224342527e+03,3.312608157892288660e-09
1.147186066115966696e+03,3.337567927282674223e-09
1.152184709954890195e+03,3.328570783119721580e-09
1.157183353741825385e+03,3.311826348003614691e-09
1.162181997477469622e+03,3.274030123491523401e-09
1.167180641162479105e+03,3.259052156875049719e-09
1.172179284797540049e+03,3.293367766671631560e-09
1.177177928383284325e+03,3.231160764425354147e-09
1.182176571920373817e+03,3.238521132524008844e-09
1.187175215409419479e+03,3.220520612104577836e-09
1.192173858851059094e+03,3.260541556124611178e-09
1.197172502245883607e+03,3.198195115677731650e-09
1.202171145594509881e+03,3.218382200446972094e-09
1.207169788897507260e+03,3.200742029909084163e-09
1.212168432155473283e+03,3.203306458864890365e-09
1.217167075368956375e+03,3.212500599847388905e-09
1.222165718538525425e+03,3.201694826544686404e-09
1.227164361664740454e+03,3.182414555725147159e-09
1.232163004748121011e+03,3.180088677221399654e-09
1.237161647789218478e+03,3.171587329274202057e-09
1.242160290788535804e+03,3.162461744328300054e-09
1.247158933746606635e+03,3.158122611866142719e-09
1.252157576663916188e+03,3.143571896415924755e-09
1.257156219540981738e+03,3.126111188812646957e-09
1.262154862378272355e+03,3.119447148570726963e-09
1.267153505176289400e+03,3.113256239441922190e-09
1.272152147935486255e+03,3.105800163297734655e-09
1.277150790656348590e+03,3.060513019332156731e-09
1.282149433339314555e+03,2.784296969955276761e-09
1.287148075984845036e+03,3.049640210027157303e-09
1.292146718593394098e+03,3.065659828972352794e-09
1.297145361165378290e+03,3.066974928731557871e-09
1.302144003701248494e+03,3.055655212240803055e-09
1.307142646201406478e+03,3.054055879121788907e-09
1.312141288666289483e+03,3.029586083131733913e-09
1.317139931096287683e+03,3.017496617398403040e-09
1.322138573491824218e+03,3.028270234967082595e-09
1.327137215853277439e+03,3.009584826558328606e-09
1.332135858181057756e+03,3.006982187555088125e-09
1.337134500475530785e+03,2.996940405723762602e-09
1.342133142737096478e+03,2.993887706817285097e-09
1.347131784966108398e+03,2.984485776105677639e-09
1.352130427162943988e+03,2.972731204247929685e-09
1.357129069327976367e+03,2.954492084910718139e-09
1.362127711461542731e+03,2.956091683336085494e-09
1.367126353564013925e+03,2.944401118560821862e-09
1.372124995635716459e+03,2.920655025734718560e-09
1.377123637677012539e+03,2.923685956243313399e-09
1.382122279688217532e+03,2.918282795721439343e-09
1.387120921669683185e+03,2.918209656254295539e-09
1.392119563621715997e+03,2.902359708540227684e-09
1.397118205544657030e+03,2.895013017471976945e-09
1.402116847438803688e+03,2.882805661423381789e-09
1.407115489304478388e+03,2.882138621587294032e-09
1.412114131141998314e+03,2.861824475353703389e-09
1.417112772951647685e+03,2.866127009478824128e-09
1.422111414733744368e+03,2.840450584190679529e-09
1.427110056488564396e+03,2.823241120164725045e-09
1.432108698216417906e+03,2.836792850192514874e-09
1.437107339917570698e+03,2.835089103658925597e-09
1.442105981592325861e+03,2.767549535307473910e-09
1.447104623240941009e+03,2.813584546952702523e-09
1.452103264863711502e+03,2.774746928123228035e-09
1.456602042302311020e+03,2.788382330838970087e-09
1.461600683876698668e+03,2.778422506356991758e-09
1.467099189579558015e+03,2.776629206766867953e-09
1.472097831101565589e+03,2.753061864904482496e-09
1.477096472599044546e+03,2.742337873802581212e-09
1.482095114072226579e+03,2.742833796762778318e-09
1.487093755521380444e+03,2.705372186124487780e-09
1.492092396946731469e+03,2.742397065163481511e-09
1.497091038348542497e+03,2.722718497067752903e-09
1.502089679727031580e+03,2.687283730219206708e-09
1.507088321082454968e+03,2.682319366800420085e-09
1.512086962415024118e+03,2.702920063865902488e-09
1.517085603724990506e+03,2.698064417768183503e-09
1.522084245012558313e+03,2.676146726312006780e-09
1.527082886277970829e+03,2.676653921213643886e-09
1.532081527521429734e+03,2.665517859370612018e-09
1.537080168743161039e+03,2.657097193364579010e-09
1.542078809943390297e+03,2.640643974065001894e-09
1.547077451122308503e+03,2.639813986960356918e-09
1.552076092280144621e+03,2.628469186257877543e-09
1.557074733417085099e+03,2.607973298790941385e-09
1.562073374533352535e+03,2.623040123399638066e-09
1.567072015629128373e+03,2.588574073923826796e-09
1.572070656704631574e+03,2.571856252147065869e-09
1.577069297760036306e+03,2.555016602116050310e-09
1.582067938795556529e+03,2.570000253039234135e-09
1.587066579811363454e+03,2.486469944779839324e-09
1.592065220807663991e+03,2.544258881350907159e-09
1.597063861784624805e+03,2.552991223314431596e-09
1.604561823214233300e+03,2.525090051472401373e-09
1.614559105054413067e+03,2.469242753150519705e-09
1.624556386820491070e+03,2.519930542473578497e-09
1.634553668513864750e+03,2.458140802450742387e-09
1.644550950135869698e+03,2.386265100462350081e-09
1.654548231687814450e+03,2.463075327041228941e-09
1.664545513170979802e+03,2.443771603169403959e-09
1.674542794586612217e+03,2.366479272477825869e-09
1.684540075935929053e+03,2.282332167135090415e-09
1.694537357220119475e+03,2.382420817172185946e-09
1.704534638440344224e+03,2.354278706337070647e-09
1.714531919597734941e+03,2.335342342381483593e-09
1.724529200693397797e+03,2.296348841895242049e-09
1.734526481728413728e+03,2.136489873187251775e-09
1.744523762703836383e+03,2.237754874879493800e-09
1.754521043620687578e+03,2.250461043410656520e-09
1.764518324479992543e+03,2.230245868724998521e-09
1.774515605282727847e+03,2.215292457226056751e-09
1.784512886029853689e+03,2.198049731057516613e-09
1.794510166722308668e+03,2.182956622353082669e-09
1.804507447361012964e+03,2.151107521602488878e-09
1.814504727946864705e+03,2.003476425777641480e-09
1.824502008480742006e+03,2.081984227122651727e-09
1.834499288963503204e+03,2.099948431627145130e-09
1.844496569395988217e+03,2.078509119035293063e-09
1.854493849779020138e+03,2.064006463403517078e-09
1.864491130113399322e+03,2.033957297576848679e-09
1.874488410399905888e+03,1.870440642565539095e-09
1.884485690639327686e+03,1.994292823562812788e-09
1.894482970832408228e+03,1.974276050432549609e-09
1.904480250979883976e+03,1.983783078190762045e-09
1.914477531082476617e+03,1.964323515052808595e-09
1.924474811140892371e+03,1.947339008671841123e-09
1.934472091155822682e+03,1.915581608463135700e-09
1.944469371127945124e+03,1.772580791353585220e-09
1.954466651057922263e+03,1.887288002594028668e-09
1.964463930946404389e+03,1.883083968957731520e-09
1.974461210794026101e+03,1.863282955669125663e-09
1.984458490601411995e+03,1.855480678779485718e-09
1.994455770369172342e+03,1.840257646328733477e-09
2.004453050097894902e+03,1.828982205861709639e-09
2.014450329788185172e+03,1.816958836364276616e-09
2.024447609440610222e+03,1.797225054559176842e-09
2.034444889055730528e+03,1.777252708334766432e-09
2.044442168634099971e+03,1.773490621384172930e-09
2.054439448176257429e+03,1.757506827068121191e-09
2.064436727682735182e+03,1.737796457745995991e-09
2.074434007154052779e+03,1.728118440623473638e-09
2.084431286590720902e+03,1.714970723621749954e-09
2.094428565993239317e+03,1.697112829996457534e-09
2.104425845362099153e+03,1.688282878120796912e-09
2.114423124697780167e+03,1.672223874970339822e-09
2.124420404000755752e+03,1.658678087344799736e-09
2.134417683271479291e+03,1.647145395402306430e-09
2.144414962510425994e+03,1.636510521624916705e-09
2.154412241718028781e+03,1.616308244825468524e-09
2.164409520894728303e+03,1.494533264677398500e-09
2.174406800040952476e+03,1.580728480012316752e-09
2.184404079157123306e+03,1.581561761173142337e-09
2.194401358243655523e+03,1.577100121608832977e-09
2.204398637300953851e+03,1.557976179054536875e-09
2.214395916329418014e+03,1.550377619144896171e-09
2.224393195329439095e+03,1.541372401818812137e-09
2.234390474301402264e+03,1.529875823898903085e-09
2.244387753245684962e+03,1.518433605847032047e-09
2.254385032162647803e+03,1.502380692448590797e-09
2.264382311052674595e+03,1.493729386698713637e-09
2.274379589916115037e+03,1.484653607162360207e-09
2.284376868753318377e+03,1.470319960171189756e-09
2.294374147564631130e+03,1.461815627304001038e-09
2.304371426350391630e+03,1.453674769328018278e-09
2.314368705110934116e+03,1.441534917350449179e-09
2.324365983846586460e+03,1.432584328321286251e-09
2.334363262557669259e+03,1.419959748886098165e-09
2.344360541244500382e+03,1.412397159247068740e-09
2.354357819907388603e+03,1.401678536642158503e-09
2.364355098546642694e+03,1.392653241712685009e-09
2.374352377162559605e+03,1.378215782371277672e-09
2.384349655755427648e+03,1.369080710960925637e-09
2.394346934325556504e+03,1.362554074397865734e-09
2.404344212873220386e+03,1.351816982711755487e-09
2.414341491398701237e+03,1.340259701250295686e-09
2.424338769902275999e+03,1.333055660492109855e-09
2.434336048384213427e+03,1.322059881496245822e-09
2.444333326844783187e+03,1.314607947944954389e-09
2.454330605284248122e+03,1.299970886724415071e-09
2.464327883702863801e+03,1.295980792183213059e-09
2.474325162100886701e+03,1.284803367493889107e-09
2.484322440478566023e+03,1.271796870231288186e-09
2.494319718836149150e+03,1.266668591693544415e-09
2.504316997173866639e+03,1.260748674171895640e-09
2.514314275491976787e+03,1.252467541439508629e-09
2.524311553790704238e+03,1.241328563274503115e-09
2.534308832070280914e+03,1.235293355274735153e-09
2.544306110330931915e+03,1.225741951311039653e-09
2.554303388572881886e+03,1.216391208646946952e-09
2.564300666796348651e+03,1.201259013663795912e-09
2.574297945001552762e+03,1.202724251356353144e-09
2.584295223188703403e+03,1.190055794730397547e-09
2.594292501358012032e+03,1.187016338950517631e-09
2.604289779509686014e+03,1.175512930071882854e-09
2.614287057643926801e+03,1.153624481741109201e-09
2.624284335760935846e+03,1.083343840452331980e-09
2.634281613860900961e+03,1.145764568125383605e-09
2.644278891944035422e+03,1.145325063474650881e-09
2.654276170010519309e+03,1.139226314456111819e-09
2.664273448060543615e+03,1.125848844231961477e-09
2.674270726094292513e+03,1.105725196210320606e-09
2.684268004111948812e+03,1.117574314261919963e-09
2.694265282113691683e+03,1.114083360723740870e-09
2.704262560099700295e+03,1.106873717150680377e-09
2.714259838070147907e+03,1.100053189185058853e-09
2.724257116025207324e+03,1.093042842829734435e-09
2.734254393965048166e+03,1.085876561897685663e-09
2.744251671889836871e+03,1.077372433149665174e-09
2.754248949799729417e+03,1.044385284960427819e-09
2.764246227694906338e+03,1.053329810539179177e-09
2.774243505575518611e+03,1.057279171667380755e-09
2.784240783441724034e+03,1.052071528294086872e-09
2.794238061293678129e+03,1.046609280660459533e-09
2.804235339131533237e+03,1.039970687077616857e-09
2.814232616955440335e+03,1.033712225767391612e-09
2.824229894765548579e+03,1.027017536528159019e-09
2.834227172562004853e+03,1.020998837529640913e-09
2.844224450344953311e+03,1.012704469616762555e-09
2.854221728114536745e+03,1.006607500951602774e-09
2.864219005870895671e+03,9.922734304287015566e-10
2.874216283614158328e+03,9.581772333164989405e-10
2.884213561344481604e+03,9.852185586461812347e-10
2.894210839061990555e+03,9.827401915072646051e-10
2.904208116766818421e+03,9.774651739067749920e-10
2.914205394459095260e+03,9.709386643351381844e-10
2.924202672138950675e+03,9.644700350512551410e-10
2.934199949806512450e+03,9.600917041189037408e-10
2.944197227461906095e+03,9.537528456997436131e-10
2.954194505105256212e+03,9.486230837367189830e-10
2.964191782736684672e+03,9.430463143012046318e-10
2.974189060356311074e+03,9.372271712285647174e-10
2.984186337964256836e+03,9.317721147762389498e-10
2.994183615560637463e+03,9.254102445619452769e-10
3.004180893145559821e+03,9.197917744627618386e-10
3.014178170719158516e+03,9.143790496670943458e-10
3.024175448281535409e+03,9.069405625232515781e-10
3.034172725832802826e+03,8.709515063588234064e-10
3.044170003373070813e+03,8.811176298359638213e-10
3.054167280902445782e+03,8.917502995317508802e-10
3.064164558421036872e+03,8.872336039986822320e-10
3.074161835928948676e+03,8.834322484106782413e-10
3.084159113426286694e+03,8.769625963413278736e-10
3.094156390913151881e+03,8.723912194199058667e-10
3.104153668389647009e+03,8.679105618043310006e-10
3.114150945855872124e+03,8.592336719587008773e-10
3.124148223311916354e+03,8.575265541083699129e-10
3.134145500757897480e+03,8.530374151046571101e-10
3.144142778193901449e+03,8.480392796647573439e-10
3.154140055620023304e+03,8.421494607467480575e-10
3.164137333036358541e+03,8.386676182007986290e-10
3.174134610442997655e+03,8.333285550550810578e-10
3.184131887840034324e+03,8.293872260868517473e-10
3.194129165227557223e+03,8.250047949308279549e-10
3.209125081291195784e+03,8.173764854351241756e-10
3.229119636010250360e+03,8.087646859680076893e-10
3.249114190692827833e+03,7.994528717269848186e-10
3.269108745339596680e+03,7.900262675310705372e-10
3.289103299951214467e+03,7.572505415058297507e-10
3.309097854528309199e+03,7.678757463196940901e-10
3.329092409071525708e+03,7.631594781489367130e-10
3.349086963581462442e+03,7.564436951944010354e-10
3.369081518058714664e+03,7.472110763627098304e-10
3.389076072503860814e+03,7.391209860361635252e-10
3.409070626917468417e+03,7.309686203169712311e-10
3.429065181300091353e+03,7.247215850951654588e-10
3.449059735652260315e+03,7.178505484899834742e-10
3.469054289974522362e+03,7.100037443480163067e-10
3.489048844267384084e+03,7.027376720123122167e-10
3.509043398531348885e+03,6.955681310065840431e-10
3.529037952766910166e+03,6.879730325456621981e-10
3.549032506974548596e+03,6.811829048558799441e-10
3.569027061154725288e+03,6.738010253953626636e-10
3.589021615307920001e+03,6.670053024704697215e-10
3.609016169434572021e+03,6.606531792328018612e-10
3.629010723535122906e+03,6.540999843338348302e-10
3.649005277610001940e+03,6.462135496470144040e-10
3.668999831659629308e+03,6.398160785355650070e-10
3.688994385684408826e+03,6.316354728795948857e-10
3.708988939684761135e+03,6.259277381834913072e-10
3.728983493661069133e+03,6.124279865729329891e-10
3.748978047613721628e+03,5.995872683387429143e-10
3.768972601543094697e+03,6.086262196109705586e-10
3.788967155449558049e+03,6.030783483249376921e-10
3.808961709333463659e+03,5.966907311380647404e-10
3.828956263195183965e+03,5.917217886491933922e-10
3.848950817035057753e+03,5.869142953030034931e-10
3.868945370853423810e+03,5.804070123917550867e-10
3.888939924650613648e+03,5.746724712621274641e-10
3.908934478426954684e+03,5.684354776767073055e-10
3.928929032182765695e+03,5.648469597783373831e-10
3.948923585918346362e+03,5.590011460941313033e-10
3.968918139634029103e+03,5.544549779886613700e-10
3.988912693330096772e+03,5.476486096552379216e-10
4.008907247006848138e+03,5.416788226755801609e-10
4.028901800664570146e+03,5.366334012710928630e-10
4.048896354303545195e+03,5.187333540169221886e-10
4.068890907924041130e+03,5.281716503135110224e-10
4.088885461526348990e+03,5.240086260012234553e-10
4.108880015110723434e+03,5.199072852153057245e-10
4.128874568677428215e+03,5.154626928275905575e-10
4.148869122226717082e+03,5.098005168428534109e-10
4.168863675758844693e+03,5.013017120986794124e-10
4.188858229274042060e+03,5.007354450253451711e-10
4.208852782772572937e+03,4.956498417654764488e-10
4.228847336254666516e+03,4.932067204810673213e-10
4.248841889720552899e+03,4.884976611966391138e-10
4.268836443170462189e+03,4.845473234893636004e-10
4.288830996604615393e+03,4.802970806903233793e-10
4.308825550023235337e+03,4.760090632446871352e-10
4.328820103426526657e+03,4.715035726956055881e-10
4.348814656814719456e+03,4.670990178846073318e-10
4.368809210188014731e+03,4.573342340031667710e-10
4.388803763546614391e+03,4.577977026206069273e-10
4.408798316890716706e+03,4.546989027460652560e-10
4.428792870220522673e+03,4.514410868836523499e-10
4.448787423536212373e+03,4.478361393334466916e-10
4.468781976837996808e+03,4.444879349972258284e-10
4.488776530126052421e+03,4.407373568185119344e-10
4.508771083400561110e+03,4.370686195776687478e-10
4.528765636661703866e+03,4.334321165125648735e-10
4.548760189909657129e+03,4.298734247441619197e-10
4.568754743144582790e+03,4.262210020043567080e-10
4.588749296366671842e+03,4.226478900794048854e-10
4.608743849576081629e+03,4.193602164157590787e-10
4.628738402772980407e+03,4.156081437570576112e-10
4.648732955957524609e+03,3.997036690534225730e-10
4.668727509129877035e+03,4.011485830568618640e-10
4.688722062290181384e+03,4.051966721449950407e-10
4.708716615438610461e+03,4.027458472912354226e-10
4.728711168575309785e+03,3.997481258436914083e-10
4.748705721700423965e+03,3.964973258048580075e-10
4.768700274814100339e+03,3.933912991740809660e-10
4.788694827916481700e+03,3.903980823022955153e-10
4.808689381007709926e+03,3.872628980631182959e-10
4.828683934087911439e+03,3.843197898927786443e-10
4.848678487157247218e+03,3.812223947120136795e-10
4.868673040215837318e+03,3.782909836483015112e-10
4.888667593263817253e+03,3.754190051299109852e-10
4.908662146301314351e+03,3.724511434914727064e-10
4.928656699328455943e+03,3.696515335175814729e-10
4.948651252345358444e+03,3.666799778559909517e-10
4.968645805352168281e+03,3.639732650201278396e-10
4.988640358348992777e+03,3.613542188915211924e-10
5.008634911335955621e+03,3.584808118325440214e-10
5.028629464313170502e+03,3.558350018805434157e-10
5.048624017280754742e+03,3.531788928813506245e-10
5.068618570238815664e+03,3.505415099790494970e-10
5.088613123187481506e+03,3.477138295049948891e-10
5.108607676126857768e+03,3.444130369505043215e-10
5.128602229057045406e+03,3.353071614614761661e-10
5.148596781978159925e+03,3.398158118130993760e-10
5.168591334890300459e+03,3.376459366506818783e-10
5.188585887793564325e+03,3.353379098323321935e-10
5.208580440688073395e+03,3.327705704646055697e-10
5.228574993573916800e+03,3.303743209140035881e-10
5.248569546451197311e+03,3.280610098469873587e-10
5.268564099320008609e+03,3.256236682574974280e-10
5.288558652180446188e+03,3.234108840697177717e-10
5.308553205032599180e+03,3.211136889784764956e-10
5.328547757876578544e+03,3.188416120324660968e-10
5.348542310712466133e+03,3.165124031803170488e-10
5.368536863540351987e+03,3.138339087204118073e-10
5.388531416360325238e+03,3.118387751273467330e-10
5.408525969172475925e+03,3.099277005888516541e-10
5.428520521976886812e+03,3.075417486698417670e-10
5.448515074773637025e+03,3.056068865675955851e-10
5.468509627562829337e+03,3.031302903198300208e-10
5.488504180344534689e+03,3.012953351993766722e-10
5.508498733118836753e+03,2.991481908110897244e-10
5.528493285885815567e+03,2.967488007367318391e-10
5.548487838645551165e+03,2.951600068654310034e-10
5.568482391398110849e+03,2.931960823571763102e-10
5.588476944143589208e+03,2.907193504830235415e-10
5.608471496882056272e+03,2.892252101809976194e-10
5.628466049613583891e+03,2.871730711767545617e-10
5.648460602338248464e+03,2.853776064385131825e-10
5.668455155056119111e+03,2.834199523679686202e-10
5.688449707767262225e+03,2.813050790492716774e-10
5.708444260471764210e+03,2.789023354672576794e-10
5.728438813169686910e+03,2.776469660960986241e-10
5.748433365861097627e+03,2.759294999108301298e-10
5.768427918546067303e+03,2.740799668334385877e-10
5.788422471224658693e+03,2.722424025930441533e-10
5.808417023896940009e+03,2.704944048148255300e-10
5.828411576562966729e+03,2.687460524637165707e-10
5.848406129222819800e+03,2.670506394966467217e-10
5.868400681876559247e+03,2.651991009722404299e-10
5.888395234524237821e+03,2.627212060910706564e-10
5.908389787165925554e+03,2.557479217184962185e-10
5.928384339801669739e+03,2.597429882718135839e-10
5.948378892431549502e+03,2.570602495273260608e-10
5.968373445055616685e+03,2.563523616005763560e-10
5.988367997673924037e+03,2.551384129167640127e-10
6.008362550286534315e+03,2.534342339563325915e-10
6.028357102893503907e+03,2.519973376380281004e-10
6.048351655494886472e+03,2.504235956386138711e-10
6.068346208090728396e+03,2.487649670927694498e-10
6.088340760681106985e+03,2.470947446164887360e-10
6.108335313266059529e+03,2.453490228330361746e-10
6.128329865845645145e+03,2.441225666015008493e-10
6.148324418419914764e+03,2.426682379035991610e-10
6.168318970988917499e+03,2.411374392198423072e-10
6.188313523552698825e+03,2.396411836492398233e-10
6.208308076111323317e+03,2.381855289967082648e-10
6.228302628664836448e+03,2.363167288317252876e-10
6.248297181213283693e+03,2.350968371468168532e-10
6.268291733756715985e+03,2.334828758440750430e-10
6.288286286295181526e+03,2.306796028690915938e-10
6.308280838828723063e+03,2.304167936190569244e-10
6.328275391357383342e+03,2.295393964326578825e-10
6.348269943881224208e+03,2.281748750135616540e-10
6.368264496400282951e+03,2.267691416112579585e-10
6.388259048914603227e+03,2.254294947027976408e-10
6.418250877677297467e+03,2.234492475494792784e-10
6.458239982678043816e+03,2.207090504241951629e-10
6.498229087660629375e+03,2.180494016510462748e-10
6.538218192625381562e+03,2.156295009425001672e-10
6.578207297572611424e+03,2.131168132918387538e-10
6.618196402502660931e+03,2.106150766264742517e-10
6.658185507415827487e+03,2.082252942685933242e-10
6.698174612312404861e+03,2.057862757039310335e-10
6.738163717192708646e+03,2.032694410416886815e-10
6.778152822057010781e+03,1.999901010389431971e-10
6.818141926905595938e+03,1.988555038492043682e-10
6.858131031738749698e+03,1.966593961621365600e-10
6.898120136556734906e+03,1.944610289381863818e-10
6.938109241359799853e+03,1.922597660848162801e-10
6.978098346148222845e+03,1.902043514384454398e-10
7.018087450922246717e+03,1.880241297934513274e-10
7.058076555682106118e+03,1.860494890000165458e-10
7.098065660428057527e+03,1.840360486368305193e-10
7.138054765160328316e+03,1.820671329960182276e-10
7.178043869879143131e+03,1.801113113040646135e-10
7.218032974584721160e+03,1.781400515165766984e-10
7.258022079277294324e+03,1.762280028917691159e-10
7.298011183957072717e+03,1.744482847176503389e-10
7.338000288624255518e+03,1.725671159312377883e-10
7.377989393279065553e+03,1.708101752452961005e-10
7.417978497921691087e+03,1.689315922339902601e-10
7.457967602552322205e+03,1.649986167980305364e-10
7.497956707171169910e+03,1.627437989141935314e-10
7.537945811778406096e+03,1.636740786828392796e-10
7.577934916374217210e+03,1.621845606828851050e-10
7.617924020958789697e+03,1.605591740030835361e-10
7.657913125532298181e+03,1.589489184673959883e-10
7.697902230094901824e+03,1.573173808896178522e-10
7.737891334646791620e+03,1.557779937363792410e-10
7.777880439188122182e+03,1.541350723130570452e-10
7.817869543719045396e+03,1.527140632990548799e-10
7.857858648239741342e+03,1.512301498152640738e-10
7.897847752750351901e+03,1.497502632130054990e-10
7.937836857251025322e+03,1.482893022667353327e-10
7.977825961741924402e+03,1.468541748241973675e-10
