wavelength_nm,flux_erg_cm^-2_s^-1_nm^-1
7.937836857251025322e+03,2.536506958604863597e-10
7.977825961741924402e+03,2.512037575719640510e-10
8.017815066223192844e+03,2.487678535153740848e-10
8.057804170694957065e+03,2.463040406958095174e-10
8.097793275157384414e+03,2.435897720759230633e-10
8.137782379610597673e+03,2.399759525851423670e-10
8.177771484054734174e+03,2.381561641215739048e-10
8.217760588489914880e+03,2.368415407018412594e-10
8.257749692916293498e+03,2.348699450966559508e-10
8.297738797333982802e+03,2.327522230386040487e-10
8.337727901743101029e+03,2.306478307757803079e-10
8.377717006143793697e+03,2.284978512995775916e-10
8.417706110536162669e+03,2.263631752703332854e-10
8.457695214920320723e+03,2.242824394137876332e-10
8.497684319296406102e+03,2.221982520516054896e-10
8.537673423664520669e+03,2.200997257707280278e-10
8.577662528024764470e+03,2.178793514345946143e-10
8.617651632377266651e+03,2.151305978914574188e-10
8.657640736722127258e+03,2.106291978244575815e-10
8.697629841059440878e+03,2.099844096867647266e-10
8.737618945389327564e+03,2.031328912401691983e-10
8.777608049711885542e+03,2.013696224231971301e-10
8.817597154027200304e+03,2.055946165016717420e-10
8.857586258335388266e+03,2.046483633680693979e-10
8.897575362636542195e+03,2.030825002645154611e-10
8.937564466930749404e+03,2.013766540557078493e-10
8.977553571218097204e+03,1.996990947524387435e-10
9.017542675498692915e+03,1.979665809874022458e-10
9.057531779772609298e+03,1.962502978489522949e-10
9.097520884039957309e+03,1.945984006050934095e-10
9.137509988300806071e+03,1.927272520259959665e-10
9.177499092555244715e+03,1.910593210300748132e-10
9.217488196803347819e+03,1.894014065938248811e-10
9.257477301045213608e+03,1.877101764491277063e-10
9.297466405280916661e+03,1.859429179264263921e-10
9.337455509510524280e+03,1.836350594404279449e-10
9.377444613734132872e+03,1.785312969091432266e-10
9.417433717951809740e+03,1.790230423278468360e-10
9.457422822163622186e+03,1.795133996979293378e-10
9.497411926369664798e+03,1.784250361691677170e-10
9.537401030569995783e+03,1.771063025657274526e-10
9.577390134764678805e+03,1.757580894159519047e-10
9.617379238953806635e+03,1.743960039583507133e-10
9.657368343137437478e+03,1.729888934650045341e-10
9.697357447315629543e+03,1.716090917572734217e-10
9.737346551488464684e+03,1.702443604732202135e-10
9.777335655656006566e+03,1.688454312344012168e-10
9.817324759818304301e+03,1.674093452417445907e-10
9.857313863975445202e+03,1.660408268928113207e-10
9.897302968127478380e+03,1.648350900448814942e-10
9.937292072274456586e+03,1.635998764676601968e-10
9.977281176416461676e+03,1.623401699952611466e-10
1.001727028055350456e+04,1.610725817707317425e-10
1.999455168629346008e+04,4.094500395187452493e-11
3.998910348723841889e+04,1.014625280020906052e-11
5.998365526270464761e+04,4.460333310254296455e-12
7.997820703180140117e+04,2.483894208480631902e-12
9.997275879835037631e+04,1.575747649167282247e-12
1.199673105636250984e+05,1.085798415365029283e-12
1.399618623281728651e+05,7.922210635308563076e-13
1.599564140922647202e+05,6.027723236840426797e-13
