rho_core_over_rho_core_sun,BP_RP_model,M_G_model,log10_g_cm_s2,T_photo_K
1.0,0.2866433249336781,15.354568045988044,4.158155338408211,7283.622509264896
1.0,0.23961028635834158,14.825750881807283,4.231038124869426,7562.294997643577
1.0,0.11081235056991832,13.247000766129089,4.434595888131809,8606.068880958639
1.0,0.04318988547424205,12.410687493107808,4.527438787200568,9376.718993080944
1.0,-0.09755895064249,10.803643316664733,4.653371245624152,11744.784616115092
1.0,-0.16246956603146065,10.010536400014061,4.700929355382963,13345.206999024565
1.0,-0.22021630406529788,9.219397678389132,4.748185601061882,15162.795466133546
1.0,-0.2724996863908199,8.43071912726012,4.795150853164212,17228.859865081984
1.0,-0.32008702256076244,7.645060031690345,4.841895196329988,19558.752158983025
1.0,-0.3639746498780841,6.863103905659099,4.888509982066889,22192.33690948249
1.0,-0.40475084633262187,6.085599991658456,4.934964626155841,25165.81137166931
1.0,-0.4426300489694589,5.313432561582426,4.981366119054229,28496.533424982095
1.0,0.37244341731359026,17.519381131634837,3.7750398123665474,6877.7240185011815
1.0,0.18074421681560204,15.05643737846186,4.1382222304342084,7981.589049640862
1.0,0.14161963607364453,14.487932349751462,4.216548241590026,8311.951498733966
1.0,0.06031156386037717,13.25141149110796,4.3794223259343825,9163.595052468245
1.0,-0.2999181941577383,8.397931817676064,4.739201180586994,18511.717998085758
1.0,-0.34504298476573436,7.612075211565957,4.787220195401199,20991.758590269706
1.0,-0.3867385117906775,6.83018505183594,4.835217515008112,23781.99095598397
1.0,-0.42555638078202945,6.053112353955575,4.882860309810027,26919.429588837225
1.0,0.09461886624445238,14.766137716558445,4.113831039805189,8774.028974446946
1.0,0.06285562530979803,14.158173291743426,4.200786420728932,9133.034251653993
1.0,-0.04844566653431145,12.381967390838671,4.412344824493225,10774.159639267311
1.0,-0.11587948980395174,11.564812630833455,4.471082772606816,12156.187373857885
1.0,-0.17712010828737088,10.759986476777694,4.523941493296192,13766.857934918848
1.0,-0.2320759054931104,9.959436511618172,4.575939413580763,15592.424606793667
1.0,-0.28200864461450115,9.163047014501647,4.627178996139092,17656.589526324882
1.0,-0.3277747514546538,8.37065123051098,4.6779782964424,19983.19492102066
1.0,-0.37032559537375204,7.582782669996513,4.728101259026108,22619.0615702887
1.0,-0.40997487508462177,6.799638020013815,4.777769401641778,25589.80014001163
1.0,-0.4468493774526248,6.021689149666692,4.827396257596931,28907.032994528596
1.0,-0.03079568161470105,13.380731256244376,4.237798161956506,10466.99464518057
1.0,-0.0979948878606862,12.45883448445781,4.32168923052717,11754.239957824668
1.0,-0.1607689458814296,11.618249964394725,4.382418146754098,13297.844662833624
1.0,-0.21677783898333858,10.79010348345183,4.4411336412304845,15042.137772826225
1.0,-0.2673227269833647,9.972238229360357,4.498111848941374,17003.246740322997
1.0,-0.3137039096667756,9.162944152982922,4.553631597557784,19217.22117650304
1.0,-0.3565285438642876,8.360944072530277,4.608163791588128,21707.679086091626
1.0,-0.39657706321007,7.566249750233974,4.661380476100591,24523.217826566895
1.0,-0.4338352702365225,6.777658821435572,4.714341105133888,27667.74761135745
1.0,-0.46867634552387244,5.995659078813186,4.7667998144870865,31173.327819516846
1.0,-0.5016514360270987,5.2201934893064985,4.818794126090259,35107.14600192844
1.0,-0.2003186911222482,11.849750428831634,4.261630913223142,14487.684537095129
1.0,-0.25368218590628994,10.954117221184408,4.331541358281223,16432.153988222384
1.0,-0.3015551480396591,10.084055044274152,4.398248937602268,18593.26742437551
1.0,-0.34534551386373996,9.236336149324032,4.461716059007426,21010.13947199401
1.0,-0.38557374735652067,8.404783375362273,4.523256017852976,23696.48937304757
1.0,-0.42323166340989465,7.588077713773396,4.582651233198957,26714.654436875844
1.0,-0.45836670884475567,6.783019527793907,4.640816983118118,30072.148737078125
1.0,-0.4913684340866707,5.988574176009649,4.697787254744812,33808.61886143314
1.0,-0.522560772331958,5.202730117953907,4.7543539685199185,37971.0841901784
1.0,-0.4123482059599376,8.606544101216913,4.409608217779871,25785.949437476418
1.0,-0.4488075963050909,7.723771032414193,4.481108197184865,29100.470015512987
1.0,-0.48255967073379397,6.869731679130274,4.549254400121985,32749.420847163023
1.0,-0.5437269517765677,5.224683002281479,4.678518675916887,41209.89364975263
1.0,-0.53450379819994,6.257874162301461,4.503519647652995,39753.68876922974
1.0,-0.563695174823973,5.362414844715885,4.582195184755056,44621.42744324818
10.0,1.9201515406112992,27.053975068713967,4.302459604397707,1318.7086267222237
10.0,1.895735291206676,26.441082351658856,4.356783305613759,1426.6594865984166
10.0,1.8722756419855595,25.853895873644632,4.410847618866324,1534.3714396291077
10.0,1.831269972174155,24.803283486056188,4.516023965690308,1731.3291425348398
10.0,1.8130984927192273,24.326890219200116,4.56704540380007,1821.83928058429
10.0,1.794383444373638,23.854794591422582,4.61747356573102,1916.9266096450879
10.0,1.7535409907204298,22.89284323611419,4.718298440438701,2130.2415610172175
10.0,1.7327414923192273,22.422248364225048,4.768251829146019,2241.4781038734213
10.0,1.6918463030273894,21.523272113298226,4.865712951778677,2464.099420084047
10.0,1.6532375718621228,20.693214118522192,4.959486667790594,2677.5257348920486
10.0,1.5813695842221878,19.405865108977856,5.096360039698659,3077.1952275630597
10.0,1.5515861561374065,18.95405657456226,5.141429487572626,3241.621995178954
10.0,1.4806290544106255,18.020911159158686,5.230993417800219,3624.6792319180004
10.0,1.437562725944184,17.539489036709398,5.275447007814064,3848.185055411172
10.0,1.2144748391698685,15.648454931004592,5.454954562154114,4835.319656791973
10.0,1.0817011483718058,14.869923975011917,5.537344046510938,5262.5872706559985
10.0,0.8040031234205771,14.071547379314174,5.60486843093494,5851.423257378768
10.0,1.851402403331997,26.161351156379624,4.295150717671956,1633.3097609044326
10.0,1.7405556562753113,23.311312687059043,4.606766382866743,2199.5066689836067
10.0,1.721654516824061,22.83591282449919,4.6626227602465935,2301.37058164006
10.0,1.7035159766511374,22.38781534039645,4.715433564753395,2400.1268825943775
10.0,1.6655451682097882,21.53332334799665,4.813855572652834,2609.255760821627
10.0,1.6442951026559083,21.098875815828293,4.862253684187145,2727.2215547612295
10.0,1.6213888899437483,20.662900436217235,4.910066880685388,2854.709117417517
10.0,1.5017557853225596,18.83566640301197,5.095280821360811,3512.2787970462814
10.0,1.1886263288207293,16.028127270414437,5.362772863304414,4927.973787977354
10.0,1.1262044857172342,15.612329857982887,5.410469261840873,5132.58893621281
10.0,0.6077409138424755,14.035598053872933,5.561393857693969,6201.172996858336
10.0,1.7938694145597425,25.719366848696097,4.24314741986351,1919.5635685107702
10.0,1.7722607725507367,25.026849062538552,4.33268332491402,2031.5556491734171
10.0,1.7526548754016498,24.398430276902758,4.415047882722158,2134.9480705935284
10.0,1.734394220559647,23.865588076673127,4.48278689747414,2232.5837269834387
10.0,1.716816456768117,23.385372336573518,4.542617466002499,2327.623070491127
10.0,1.6988956930441197,22.928938416040737,4.5982399490508294,2425.417830477374
10.0,1.6780991432187637,22.450396514558236,4.65394025681716,2539.8236328028906
10.0,1.6560291351164385,21.97815382199333,4.7075440536693085,2662.0265411166542
10.0,1.6341155064553667,21.52332764913251,4.759638580652626,2783.8559563984027
10.0,1.609763546910589,21.065281212595295,4.809960765463575,2919.429013017088
10.0,1.5549035792229269,20.147247116948428,4.907765393188939,3223.384178316629
10.0,1.5204118324808686,19.66336502014442,4.95504905684909,3411.7597141182528
10.0,1.4811240141867263,19.169679638799096,5.001909141593536,3622.064935642242
10.0,1.3939930556322697,18.210092761885896,5.0933593517351365,4065.1698939340945
10.0,1.3403026801690336,17.72610687368001,5.13783039284938,4317.709602220409
10.0,1.2841204585411112,17.261626558017205,5.182924076563136,4562.271108306346
10.0,1.1722288232070512,16.426503820709307,5.272990164232134,4984.322325827773
10.0,1.734896732255035,24.796894685302632,4.2978589385484405,2229.8811982934294
10.0,1.6885616954291682,23.53424004954737,4.4572251925402355,2482.1590553065266
10.0,1.6678915401518144,22.994404091512564,4.526060939208984,2596.2612476921267
10.0,1.6461968389562962,22.481999049543376,4.589045497484566,2716.647885536931
10.0,1.5984093653805704,21.516880810834344,4.701054062352368,2982.590841818793
10.0,1.5692088088047407,21.02133713487131,4.7544343707156465,3144.5048030531693
10.0,1.5007894012216907,20.024595292997212,4.856159291821102,3517.4550053791218
10.0,1.3662735510603925,18.551902034217434,4.997435895035525,4197.732193706017
10.0,1.3118261385946928,18.071912351209534,5.043441490958321,4444.300254716506
10.0,0.8598548552468543,15.552070840955112,5.32311277622644,5753.901092016394
10.0,1.6871655688817486,24.478521314621553,4.265764422147129,2489.8419241225897
10.0,1.6391749650313137,23.16348269226441,4.440518164440986,2755.700933726222
10.0,1.613509701712982,22.588632158100694,4.5114398997715774,2898.576914986778
10.0,1.5859773756934104,22.03622798547695,4.577144689849531,3051.6415757805557
10.0,1.4813159625541306,20.429419236979307,4.749897703453868,3621.050839302798
10.0,1.4374629452884011,19.912567359020585,4.800674913536612,3848.693107722749
10.0,1.3894518272542873,19.40997165780677,4.848903677238549,4087.193591750538
10.0,1.2809895677666934,18.441676107272016,4.94462622096,4575.272881536666
10.0,1.1738818761161038,17.593912220990752,5.040750651841495,4978.726672051963
10.0,1.1160030696809449,17.198829732124068,5.087880650753288,5163.521606851497
10.0,0.265703773075059,13.927830267211457,5.429363751183548,7402.125546730446
10.0,1.6097895164190832,23.48987314553775,4.325283797122049,2919.2844760731696
10.0,1.5762256725286703,22.752824411826815,4.418604531062591,3105.691536527793
10.0,1.503741580753467,21.499691840978848,4.565089225815404,3501.632452279343
10.0,1.4589375450720898,20.913408996630977,4.625594000427396,3738.2719470696275
10.0,1.4102318951208437,20.349854784868455,4.682856529342366,3985.4738158551477
10.0,1.3044303946479832,19.332369610566815,4.785371333529408,4476.3000149252575
10.0,1.2480791123301127,18.849184252345985,4.838225993946455,4707.822149936266
10.0,0.9933076067424925,17.185361004058812,5.038312206724255,5485.557739884024
10.0,0.8983775437635827,16.792592297910765,5.085906461424729,5682.794888925608
10.0,0.7552593837576643,16.371597885883745,5.1326975184387535,5934.020604450611
10.0,1.3837749742294505,20.980555509122183,4.528966900192035,4114.558574125292
10.0,1.329295496061249,20.403373528163648,4.59239249974133,4367.269799318271
10.0,1.2143868059500689,19.333818481445498,4.717820230772706,4835.643199116321
10.0,1.1083536115472998,18.45749620014257,4.832245029431474,5186.268092463568
10.0,1.0358793669818493,18.03099629079889,4.8854227715930545,5383.63898388672
10.0,0.8181899748631477,17.180157608444702,4.986668138673352,5827.093614578806
10.0,0.6948021741782834,16.780706961337806,5.035667463136885,6037.786905483004
10.0,-0.04026118920151185,12.265758732168333,5.447407595634562,10629.203051180142
10.0,1.383859240260728,22.11432401534495,4.302342193079713,4114.153736724505
10.0,1.31733784750257,21.33471742758571,4.395854942671164,4420.214471750952
10.0,1.1941074131757767,20.011185019842316,4.569345795009445,4908.719284107757
10.0,1.1334401481481144,19.47591207512555,4.641736464137283,5110.230324757447
10.0,0.9850605956545762,18.518925146821573,4.768311955847969,5504.229867743903
10.0,0.7608916317796848,17.641891030278565,4.880022264119766,5924.497424622165
10.0,0.6268916723729849,17.208974056569744,4.932342327176297,6163.025053960415
10.0,0.4336999952685016,16.373861033556963,5.032781426612125,6651.838269663004
10.0,0.2903420548048063,15.423970514781614,5.146750820548432,7263.563068068043
10.0,0.00023949847198398736,13.024728340405927,5.35099403431134,9973.40393066435
10.0,-0.3106863190323371,9.064305430447497,5.580418159675929,19059.10044376751
10.0,1.1911259298330101,21.14236613588205,4.341471263561154,4919.219070852173
10.0,1.1150062239351688,20.357662668664155,4.455928311478001,5166.507487494433
10.0,1.0337378383306035,19.71424194408776,4.5478579786905495,5388.998503552586
10.0,0.9343298211006901,19.14752019403892,4.625852155191551,5612.31581611008
10.0,0.8202892510515641,18.639338356788038,4.695494726951603,5823.473276102119
10.0,0.6744642539486682,18.141263271019135,4.758412866091313,6073.965588003419
10.0,0.5652152950428888,17.691302656777317,4.817815613594364,6292.056775688755
10.0,0.4765155430527023,17.25622186071081,4.873979274613492,6518.65311738726
10.0,0.33860863031807975,16.404649923800868,4.979458719188363,7023.8093136125635
10.0,0.2868275255232634,15.995145885046833,5.030018399690116,7282.617485292193
10.0,0.21343008132840496,15.392404250738386,5.097693431045341,7738.221313303121
10.0,-0.28534586706552423,9.81884232813102,5.488690241099294,17810.920706078465
10.0,-0.49191988917500995,5.913069576944227,5.711308081528292,33876.52790186549
10.0,-0.5255501185943349,5.146968023581903,5.755575454582666,38406.765428541716
10.0,0.9192434817713458,20.16033792278028,4.418742847754544,5642.440119311355
10.0,0.6275794537664995,18.83595019902326,4.607043961399697,6161.6827157955995
10.0,0.5089433169544745,18.28434890448544,4.680611162748608,6428.962407076654
10.0,0.4338490644354065,17.79918223082963,4.74794652884934,6651.342184550478
10.0,0.21000716793090876,15.992442324055185,4.975213382882368,7762.427751025681
10.0,0.15206303130491497,15.363106999464451,5.0514005976800584,8219.284048712034
10.0,0.0734085888219617,14.550129630505529,5.134265785311559,9009.204640233027
10.0,-0.07600520413630629,12.95325170225336,5.25697218595475,11296.447629804165
10.0,-0.1443543729018582,12.15897143996014,5.303655771919425,12856.791095412693
10.0,-0.2049431156243164,11.365911104670126,5.349278507005951,14639.697502541903
10.0,-0.25959325150298523,10.57424229681536,5.394712088648429,16675.564099357056
10.0,-0.30923247991487457,9.78440119600801,5.440050320125039,18983.67013202591
10.0,-0.47354728401242385,6.655498354649579,5.620087557293488,31713.750483154712
10.0,-0.5081779452137399,5.884920161600052,5.664837278676715,35967.810611239336
10.0,-0.5407984307961626,5.12089634000631,5.709525639882366,40739.7224858211
10.0,0.2822045256685316,17.452287393830566,4.735486369763277,7308.03465232303
10.0,0.2328446025715203,16.957702811106444,4.799659964397405,7606.239700740239
10.0,0.1931558531509278,16.499733782666375,4.859886640619276,7885.895782271414
10.0,0.15145522097817476,16.03472219192991,4.916490363907306,8224.584566340374
10.0,0.026135683924883236,14.518585155927164,5.085177583622983,9602.535485331415
10.0,-0.11354533958932755,12.918275212870308,5.204430746634841,12102.136710683304
10.0,-0.17726980406801449,12.123978564896536,5.251015958895318,13771.295600699827
10.0,-0.2340247049616588,11.330924096318629,5.29745096009033,15665.076463679077
10.0,-0.2857348247404136,10.539536576584716,5.343564128954552,17829.053981858222
10.0,-0.3329359227409894,9.750105632510467,5.389618103799149,20276.45524953648
10.0,-0.37654964806274965,8.963298298116785,5.4354509251278404,23049.623061958824
10.0,-0.417269398309756,8.179680620048256,5.481072788222017,26199.86027615926
10.0,-0.4552951684699292,7.400123717430452,5.52663574001604,29754.885847173417
10.0,-0.49093870035424814,6.625392178673869,5.572066033498938,33755.83211295548
10.0,-0.5244417445641495,5.856539105287862,5.617397964798819,38244.42433896795
10.0,-0.5559476315941645,5.094383716357783,5.662698720737105,43253.82335662054
10.0,0.32700748179948425,19.02273542728782,4.449133957258204,7077.8815653219535
10.0,0.21392158966064012,17.660582864355902,4.644832424705843,7734.769021166217
10.0,0.17211459661360268,17.107038902641328,4.720678252859208,8050.61212704619
10.0,0.1338098947994947,16.591849640342225,4.788573750221624,8383.51100421268
10.0,0.10184359146649144,16.11457380285843,4.851977213383037,8697.898207977118
10.0,-0.01853518978763293,14.490883245118047,5.032696363169042,10265.204498865478
10.0,-0.1507087366682129,12.885794651515381,5.146881062024859,13024.132538130836
10.0,-0.20968685574874166,12.090694952837708,5.194893953610542,14798.657842490991
10.0,-0.2630692412411809,11.297207093587271,5.242403785964781,16821.58712655758
10.0,-0.3117968279627149,10.505612397030433,5.289705921148845,19117.04519607913
10.0,-0.35669832638476134,9.71637610274551,5.3366400778369165,21718.546381041484
10.0,-0.3985267309626493,8.92995942413166,5.3833509408188505,24674.237424344527
10.0,-0.47387879562156626,7.3685018678128404,5.47627886982198,31751.01567105252
10.0,-0.5082078796293502,6.5950712462716945,5.522499076903946,35971.825668461344
10.0,-0.5711675570251934,5.0670155468509295,5.614843516195309,45996.38253536833
10.0,0.16358970834523365,18.057148567036194,4.5229521594161035,8120.87595692439
10.0,0.08938663828728549,16.786920778653894,4.70447172268874,8830.399292588314
10.0,0.054174188087875295,16.216282115918084,4.7792649478788904,9238.482547859543
10.0,-0.00039705627287469746,15.329047774751759,4.889507214421833,9982.970473287583
10.0,-0.06064248719097029,14.468541638846622,4.977197228591782,10998.615360949703
10.0,-0.1271754401556547,13.66114704205521,5.032774200513542,12424.810973714706
10.0,-0.1879196440598704,12.860743814527316,5.0834459805311,14093.989748591119
10.0,-0.2426748031213914,12.062929431249845,5.133263906110422,15994.812660763591
10.0,-0.29242064655254607,11.26754003135791,5.182584757156767,18145.590482829564
10.0,-0.3809161056122306,9.684669236444819,5.27998341505678,23359.21391620665
10.0,-0.4578729802422214,8.115327363271996,5.375804907545808,30020.82319818142
10.0,-0.4928175702972286,7.337257654902379,5.423368105079288,33987.48454904889
10.0,-0.5570053118731203,5.798212896221137,5.518128383335142,43437.14971812057
10.0,0.086590574279575,17.890478075519255,4.480740144232538,8860.957062506384
10.0,-0.04352758367952071,15.356043767848993,4.824837963496714,10686.522570328605
10.0,-0.10776837313323999,14.488713126814917,4.89966606229784,11970.447081537199
10.0,-0.1697044683419047,13.670197214583746,4.955505492129659,13550.33613687386
10.0,-0.22529922372437863,12.858414299387507,5.009903432834781,15344.338310881498
10.0,-0.27601541559794934,12.052024814153537,5.0630993067507735,17384.963309546827
10.0,-0.32240674905240274,11.250318422338914,5.115306954081911,19685.29341306392
10.0,-0.36554282127880683,10.452857519183326,5.1667608702641665,22296.54222774826
10.0,-0.4057234239474803,9.659596576848058,5.217536408315181,25243.948198456612
10.0,-0.4433456561819726,8.870802984049371,5.26766448257017,28565.555866535786
10.0,-0.4789212361182867,8.086783958773339,5.317355986157231,32325.60353063691
10.0,-0.5123095577922008,7.307983991097549,5.3667920070607344,36527.93625012518
10.0,-0.5439786804299425,6.5351145720438,5.415936696694419,41250.65385132069
10.0,-0.5738515391426515,5.768541778715457,5.465003563586238,46504.1686787918
10.0,-0.6022109012718894,5.008359677345381,5.514119904493153,52358.08454260584
10.0,0.021571106868804396,17.798595093195935,4.4235186912237605,9665.386626521804
10.0,-0.1533679814309097,14.634332944380402,4.792565793337015,13095.423143151895
10.0,-0.21084622704611075,13.770222480602792,4.856966250662506,14837.981541812336
10.0,-0.26240231368147615,12.924262190728102,4.918442826319373,16793.402010586207
10.0,-0.30949153099998455,12.092161384578528,4.977699527958432,18997.075150989098
10.0,-0.3529455098275984,11.270845883792528,5.035253944610076,21480.298889419813
10.0,-0.3934710388764151,10.45912304132294,5.091112861548304,24285.487118021898
10.0,-0.4314054995850058,9.655152341354025,5.145808188819101,27444.989441743714
10.0,-0.46695362189049394,8.858433960696173,5.19953285908827,30985.342543165614
10.0,-0.5007092117660223,8.068839036878932,5.252241316854649,34985.27837964611
10.0,-0.5325228881814058,7.285956635384643,5.304500900960548,39450.162464402994
10.0,-0.5625586997727302,6.5099837807610585,5.356385882892804,44417.18833715553
10.0,-0.6182798515700808,4.97799378697361,5.459695591613354,56113.96788536183
10.0,-0.38255627692060196,11.403606348844928,4.931469729620456,23477.146253959436
10.0,-0.42130383643694663,10.548602475218907,4.995884188013528,26546.578217538656
10.0,-0.45738790122381806,9.71174349935066,5.058026182113817,29970.51959187092
10.0,-0.4912737064319083,8.890902857426893,5.117904206667562,33796.97291166068
10.0,-0.523189146030713,8.083258935484519,5.176055895125382,38062.09740510518
10.0,-0.5532949267881542,7.286558241341721,5.233271792991022,42798.62838006471
10.0,-0.5819898058945224,6.500413221643101,5.289284330421679,48090.61943684244
10.0,-0.6092197208630834,5.7225583466103895,5.345180089409274,53954.19374239367
10.0,-0.6350942082512757,4.951850733417017,5.400793017791715,60432.43826450463
10.0,-0.5142541039959306,9.054520832552624,5.011097904864437,36795.76553989521
10.0,-0.5453084250392194,8.192344804055656,5.079873880186182,41466.88356333246
10.0,-0.5743155095371791,7.354762466115677,5.146009883452537,46592.710648459
10.0,-0.6017936962676947,6.537981569008097,5.209743052361743,52265.05596300935
10.0,-0.6276809865784461,5.735603937632589,5.272625129046025,58476.73495043525
10.0,-0.6523908693555939,4.944068963441718,5.334667226255922,65338.09789318845
10.0,-0.6199635078551895,6.712590834336093,5.106457518544645,56527.789555945
10.0,-0.6453639551871362,5.841868726983195,5.182514334717192,63284.96730666652
10.0,-0.6696144084649205,4.986299709859611,5.256870815881304,70747.12643225666
100.0,1.7641395813873657,26.997973133991145,4.920333120848536,2074.1899260758646
100.0,1.6840447862218968,25.005382862622774,5.154188254617544,2507.02924099164
100.0,1.6404463813956056,24.07682810565491,5.259906378232171,2748.6276185764627
100.0,1.6181038421088076,23.633004623431404,5.310159565156826,2872.9998359029105
100.0,1.5956461760700447,23.20209413714499,5.359447647428989,2997.949872662242
100.0,1.5105467827096926,21.859900105334972,5.5022137685269294,3465.0494943535878
100.0,1.4744798267265729,21.39308329255941,5.548707384179206,3657.077841111647
100.0,1.433025383361558,20.91713968239064,5.594433953965927,3871.2386745941544
100.0,1.3853563972680056,20.437278034084045,5.639067216683739,4106.9541072508155
100.0,1.3331393293980769,19.96591294702653,5.683590220009888,4350.051810991299
100.0,1.2733122497369427,19.49148450034501,5.728365981170484,4606.868231596132
100.0,1.1613034901832826,18.670459040952686,5.817890075299603,5020.829021539139
100.0,1.101222139955309,18.29040060582865,5.862437680198491,5207.132429338138
100.0,0.6795621798950887,16.91495573862906,6.004876555042404,6064.809889014851
100.0,0.22568071220642594,15.321437219382437,6.121615298718822,7653.908101505347
100.0,1.717247747315493,26.676168626198567,4.88524987438209,2325.2800391077226
100.0,1.6944565919755321,26.07944095561396,4.959359677149491,2449.763461449602
100.0,1.6093365486314635,24.09950766625657,5.202511072370171,2921.805495260109
100.0,1.5852736832543175,23.643991357054723,5.254714737647506,3055.5456284261563
100.0,1.5588210503916005,23.18226842076544,5.306410517547095,3201.8197238476005
100.0,1.4942547401459354,22.23488586706688,5.405569914714894,3552.371660131103
100.0,1.4534517290762263,21.742269667488898,5.453243638467466,3766.6810161895414
100.0,1.4085783683501738,21.25351531297951,5.50023867912719,3993.6549329421514
100.0,1.2458087003345688,19.850463300907315,5.636354379160135,4716.686977968949
100.0,1.189639642936375,19.434873941149675,5.681982476091399,4924.429988026247
100.0,1.0607045999734954,18.64660524810948,5.772409685662971,5319.599518234251
100.0,0.9777088260469783,18.261349490702244,5.81728118060998,5520.60046800818
100.0,0.8035290259084003,17.682292571350665,5.8826891997236075,5852.232671093207
100.0,0.5045161631291761,16.87891245618694,5.960153167030539,6440.696314438233
100.0,0.30254119898150156,16.081783384790832,6.022857380144014,7199.179523712601
100.0,0.16309617284138814,15.285473727466021,6.077108926639726,8125.008416128647
100.0,1.69200410333464,26.992877941565197,4.771906967118457,2463.2323541356336
100.0,1.6479969076980114,25.722480024513345,4.944481610905711,2706.641892976698
100.0,1.599441124507441,24.642796931027817,5.0776088323547395,2976.8544399719676
100.0,1.5440574066025092,23.630632296904288,5.195122022926515,3282.9261683135956
100.0,1.4304722505661498,22.110811522990453,5.352780952551123,3884.166200232027
100.0,1.3821705787003733,21.618686027520504,5.399712310041496,4122.258649957077
100.0,0.38414212460295993,16.842819018443578,5.916177979019417,6830.963768045988
100.0,1.6488440283635415,26.882453467421996,4.7137884111146455,2701.9338872097783
100.0,1.6190888427785666,26.06329334961815,4.8261004948767745,2867.5155734968725
100.0,1.590866394165557,25.37976953330532,4.91647466703816,3024.503354343074
100.0,1.5619675891358669,24.764093613150713,4.994612220974828,3184.478274425428
100.0,1.5291717413720254,24.1752670060157,5.064860136589156,3364.2018849156375
100.0,1.4924840085289612,23.60906481054728,5.128383153231824,3561.807229505517
100.0,1.4501464768400765,23.05221051937874,5.187574639325954,3783.732345985509
100.0,1.4052385033286776,22.523822771037693,5.242395537070863,4010.1343913710093
100.0,1.3537930033797063,22.02751672646248,5.29024696589636,4255.913643757569
100.0,1.2972732893882353,21.525721509315723,5.340834158131555,4506.916199253855
100.0,1.0537893783481764,19.79960715920332,5.538991410513966,5337.797300339469
100.0,0.8651436439148137,19.008964570242377,5.633171091806474,5744.36540842001
100.0,0.6176372151898125,18.231625291222713,5.725304017677381,6181.269138949556
100.0,0.4583212847388458,17.609629774765395,5.796360214866311,6573.045323497402
100.0,0.16570122296916262,16.00975606463706,5.934502532215698,8103.276391561364
100.0,1.5604055677109416,25.811349474165056,4.78285388384775,3193.0892536172328
100.0,1.4753685267238998,24.264111351409163,4.975632276788328,3652.404850432866
100.0,1.4289056832873241,23.61953002203549,5.049378187154618,3892.082269848484
100.0,1.2638440833965283,21.989567320632162,5.2218759981113045,4645.270309531636
100.0,1.2089821892204522,21.5112159572882,5.279073161034374,4855.401710160876
100.0,1.15351023311935,21.068758770861336,5.334002556378376,5046.3672062988535
100.0,1.0126287444062452,20.221468757911907,5.43794409916747,5440.48425305147
100.0,0.34947089024892386,17.57372189750791,5.7517439455419845,6975.076766936344
100.0,0.018593278449939712,15.177679728043207,5.943933494180399,9706.956268899605
100.0,1.4233128576943197,24.571212918797933,4.852830054652635,3920.2424999932655
100.0,1.3615002618016543,23.911911251224154,4.92074097571274,4220.097260559071
100.0,1.233428271342562,22.611037804707706,5.075403055166497,4764.387894582833
100.0,1.1848337819470767,22.095498267843837,5.1468336698289505,4941.173411730212
100.0,1.1234343428445202,21.602250445167442,5.211149691691652,5141.056569082555
100.0,1.0589365243145556,21.148535870589022,5.27133620199497,5324.279173102434
100.0,0.8641430075343934,20.264972245419656,5.381782050700918,5746.174540268917
100.0,0.7369607268576545,19.841966177070063,5.433836373762093,5965.048382314373
100.0,0.6083140288753914,19.422035087800786,5.484311127686491,6200.008695001552
100.0,0.06278420914892582,15.93788405165383,5.844826778478389,9133.88833875614
100.0,-0.021280139366101816,15.141782946098425,5.898587094828148,10309.588306991276
100.0,1.2293870236930449,23.685669698599277,4.857775982639545,4779.724609731607
100.0,1.1642170203028361,22.933906783067187,4.966806767584549,5011.174213643254
100.0,1.0143946599058786,21.75701331191305,5.13154584092098,5436.26873977966
100.0,0.915219814002434,21.24864007719364,5.199557515969299,5650.335823252934
100.0,0.32845313784776337,18.620178394237833,5.530582971854299,7071.026420815548
100.0,0.2710766726408736,18.196422873911125,5.579475768741484,7370.898991012309
100.0,0.1949088652965035,17.503742640376927,5.660550917310529,7872.711132451808
100.0,0.01815579399608231,15.902052854512492,5.798570677421463,9713.101548979563
100.0,-0.058771138460287656,15.105875896252039,5.852691599173557,10963.504296203047
100.0,-0.19179334284969435,13.515783810778109,5.9451929443345035,14214.860013852342
100.0,-0.34625406390006425,11.13768542309959,6.078919236172944,21065.49273884185
100.0,-0.4303809121378045,9.560721706395741,6.1675818166561625,27351.844339073265
100.0,0.7318793941078646,21.437634268180332,5.1136395559529495,5973.703300939393
100.0,0.6053345719495252,20.90871072292078,5.18616854705991,6206.077617031925
100.0,0.4189260622847104,19.945014738280534,5.312153737193589,6702.2172837067055
100.0,0.30325873323176866,19.077130524536372,5.424010146554529,7195.475793489025
100.0,0.2502830797603136,18.63955415623405,5.476291544869234,7495.031854098858
100.0,0.2062311577950986,18.214531479439998,5.527569805492184,7789.467759403827
100.0,0.13463038693772775,17.470991980947595,5.613271660071062,8375.900001313561
100.0,0.0545945823889391,16.66488451061919,5.690095565652641,9233.299983145036
100.0,-0.09399977555172245,15.06999359589839,5.805471272751875,11668.177038771726
100.0,-0.36758705097149597,11.103290142823887,6.031353484965476,22433.519414789313
100.0,-0.4094069665325834,10.31436361163184,6.076100438083193,25543.193608319496
100.0,-0.4487187177249111,9.52794192859854,6.120714212406316,29091.649804906952
100.0,-0.4854188867920582,8.744713689372919,6.165211441929417,33088.01816704208
100.0,0.9170761742380161,23.612423338315054,4.727757713206806,5646.700082857391
100.0,0.7218328033041851,22.559514857186862,4.8868249805604425,5990.887519191412
