"#Zeta","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","HaNII","HaSII","SS"
"-23.5","-14.776","-15.5902456915818","10.7406755585433","4.03337887788749","53.9914614776791","0.966143619753322","8.7248366616581","-3.17917213714357","-4.86151945999717","-1.54058553574272","-3.30941467817652","-2.68519570509976","-2.11175787866486","-2.15127304968277","-5.06284506498939","-4.0423478877063","-0.550953150318747","1.18166707046599","2.04026629083439","2.04026629083439","0.0395151710179126"
"-23.0","-14.776","-15.065145632524","10.7658853118336","4.04996618567922","52.9918005213903","1.03771645426402","8.69408655555177","-4.01599216813555","-4.22966636760647","-1.4846255228359","-3.28884343109117","-2.80169216073117","-2.56104740109138","-2.32751297730133","-5.15701156616239","-4.35447489984045","-1.10339019453473","1.19772401661132","1.5178716893805","1.5178716893805","-0.233534423790048"
"-22.5","-14.776","-14.5394986721633","10.7916325631857","4.06760628477543","51.87668701235","1.09742067165089","8.65849612014862","-3.78941074739034","-5.03366794175398","-1.42140339322478","-3.21535651189699","-2.81681674638011","-3.40980845934708","-3.28825448812537","-4.51765933529001","-5.13878383140256","-0.520590951356519","1.21334034502631","2.12059448113254","2.12059448113254","-0.121553971221708"
"-22.0","-14.776","-14.0197339088376","10.8114678946269","4.08648783173443","50.657049762262","1.12941823546948","8.6134669567908","-4.43937291837784","-4.43700510193195","-1.37191259961959","-3.73921072428415","-3.9086887028037","-3.42983129634407","-3.81560178184937","-4.73678466137222","-4.6644426141592","-0.0879897320069165","1.22827319794488","3.18504235861448","3.18504235861448","0.3857704855053"
"-21.5","-14.776","-13.5044968724267","10.8267506800848","4.10628788583942","49.3604383588902","1.13828560206454","8.56175388086332","-5.1600143827227","-4.80070262967183","-1.3244479249807","-4.32150589236506","-3.70595742932336","-4.60850102489349","-4.20570476148418","-4.01679259660142","-4.1872920758534","-0.187077150982558","1.24278268632436","3.42050570023081","3.42050570023081","-0.402796263409309"
"-21.0","-14.776","-13.0413735991874","10.7896660249229","4.13073290440481","48.1471846767296","1.14257610317423","8.47857189706968","-4.26882770005673","-5.048196258898","-1.33256709738878","-4.35446398270022","-4.82980535276246","-4.55555009716894","-4.06080922323327","-4.30767847533564","-5.00297369037067","-0.306496804248414","1.25537806776087","3.92204944885258","3.92204944885258","-0.494740873935672"
"-20.5","-14.776","-12.7814366136589","10.5482245874222","4.16164140312972","47.4137311972155","1.14329062966549","8.3186463938057","-5.25664828860675","-5.06582902236275","-1.45897741622696","-4.35248071217939","-4.47089057770154","-5.10260947484836","-5.1965838336462","-4.73750577107388","-5.3208681885141","-0.463731796705792","1.26290734719061","3.6318440234272","3.6318440234272","0.0939743587978369"
"-25.0","-14.276","-16.7335411054336","11.0967869859249","3.93556239294516","55.2596784043411","1.0135189526513","8.80140955176778","-3.83748402591747","-4.42651149359322","-2.15996053555059","-3.42929071326746","-3.23707083054221","-1.8240521478759","-1.04098329299276","-6.17064599438381","-5.95687863479255","-1.28621669140038","1.13783151906419","1.73449018861475","1.73449018861475","-0.783068854883134"
"-24.5","-14.276","-16.1895033860684","11.141011572425","3.96570835557097","54.5155314729329","1.03528839027327","8.78600585552316","-3.6321075098593","-3.62354775765701","-1.85236390577183","-3.1133278828219","-2.52876330811322","-1.94005480640525","-1.25050180475069","-6.45545435912627","-5.81123414930284","-0.101012600117941","1.15850647506546","2.32665790226416","2.32665790226416","-0.689553001654565"
"-24.0","-14.276","-15.6517588764217","11.1789138016647","3.9917724534381","53.6956192948975","1.04208446256957","8.76778599319887","-4.08346225472626","-4.09555684742027","-1.68413573598441","-3.15425218273191","-2.18214711885487","-2.10061279416768","-1.49750483040348","-6.52080042004165","-5.23465273170942","-0.226422039391006","1.17680155131075","1.90980812559067","1.90980812559067","-0.603107963764197"
"-23.5","-14.276","-15.1187928741165","11.2120123253048","4.0144268980129","52.7905136934471","1.05046135014294","8.74570704174946","-3.49624612052247","-5.68704800168062","-1.57543529503885","-3.03954986588276","-2.81571262825776","-2.11367043261593","-2.38203400108964","-5.59788009826467","-5.24070898670046","-0.380162708150225","1.19376777342831","2.23173365563543","2.23173365563543","0.268363568473705"
"-23.0","-14.276","-14.591384731281","11.2395311304717","4.03333960803183","51.8071114982309","1.08689588017828","8.72078071531584","-4.3030460784901","-4.72948236051473","-1.49342768223596","-3.26670352597205","-3.30489254245314","-2.77063855698513","-2.18659655845504","-5.73099145128243","-4.70754662286665","-0.598862291343639","1.20969634314092","2.38513934756908","2.38513934756908","-0.584041998530096"
"-22.5","-14.276","-14.065782004032","11.2652349173644","4.05012094177084","50.7262052360582","1.12518211207055","8.69172466253329","-4.48451376228973","-6.00469611715159","-1.41616730903147","-3.26863791218155","-3.22222287330291","-3.56402295366579","-3.16464165385494","-4.34448773456037","-4.6977457594176","-0.997143164174084","1.22483690042686","1.94316411937511","1.94316411937511","-0.399381299810844"
"-22.0","-14.276","-13.5415174273656","11.28960211412","4.06669101361872","49.5216713671837","1.13861048050297","8.65679097062849","-4.72744575793189","-4.70235465021589","-1.36195090563799","-4.04214978962255","-3.20679387755487","-3.4386228124042","-3.87424084808048","-4.2800446646106","-5.27862806153816","-0.0335550382799464","1.23949308102367","3.11393884105114","3.11393884105114","0.435618035676281"
"-21.5","-14.276","-13.0180304351656","11.3131784862328","4.08528327138809","48.2160151379169","1.14267340702963","8.61457879022168","-4.11765746330929","-5.10774826255725","-1.34560918035729","-4.14657290715563","-3.41700969843301","-4.57629019529536","-4.17934881146731","-4.7312119296157","-5.95890118286736","-0.118606513746843","1.25372238889717","3.22379623616719","3.22379623616719","-0.396941383828051"
"-21.0","-14.276","-12.5080255264502","11.323202056177","4.10658598602866","46.8917214239068","1.14690303656748","8.55696197433275","-5.20534748890363","-5.19141651917193","-1.39080405749656","-4.47622133065107","-4.05492373422105","-4.52372775557842","-4.03705457043269","-4.56847978913629","-5.31397376529932","-0.219032552422515","1.26709075942255","3.69628237397152","3.69628237397152","-0.486673185145725"
"-20.5","-14.276","-12.0674101611215","11.2633161600112","4.13097474668034","45.7066452275825","1.15030607716352","8.46589307337142","-5.04836158015258","-5.07744794874883","-1.57110220464379","-5.11397960494926","-4.75675998923662","-5.03989377021582","-5.06602638526502","-4.38850233714083","-5.33693286173863","-0.323620015471678","1.27851082137802","4.27497066992902","4.27497066992902","0.0261326150492083"
"-20.0","-14.276","-13.037326379849","9.77185872909417","4.1747732678221","48.0731959451096","1.15138111890914","7.88889579859221","-5.21183640200578","-5.75223463294841","-1.29662741211708","-5.60003028930227","-5.28697518036847","-5.70024955799026","-6.3062316672559","-4.4435901585484","-5.92540167389955","-0.389185476190481","1.25709425681536","4.72525113638797","4.72525113638797","0.605982109265637"
"-25.0","-13.776","-16.2821880759785","11.547923955953","3.90092607215465","53.8091107198943","1.03279439594932","8.81361627893176","-3.01260951759599","-3.77267865007292","-3.95401861415982","-3.21827676701003","-2.03470384775388","-1.48707488311386","-2.18152131881043","-7.00396241533651","-6.05437112139998","-0.531488195261891","1.14771021221045","1.47525520307309","1.47525520307309","0.694446435696577"
"-24.5","-13.776","-15.7298368333278","11.6005012394248","3.93826512278572","53.1428462505282","1.08641049362353","8.80070970172869","-3.16446669665215","-4.20668694445339","-2.05311251820327","-3.30915171193461","-2.52116350532081","-2.13107448813242","-1.29241167622084","-6.246014652879","-7.06040844292871","-1.78478935112254","1.16941806230042","0.666692627070255","0.666692627070255","-0.838662811911581"
"-24.0","-13.776","-15.1875145969902","11.6430036702152","3.96689459996533","52.4220239587847","1.12971443973371","8.78528709831132","-4.25446801406699","-4.01001465471663","-1.80005708540877","-4.12503625025877","-4.13674902586598","-2.24752417291163","-2.7342536318019","-6.41229357345094","-5.06741902983779","-0.107114459739616","1.18813995559599","3.71217613782441","3.71217613782441","0.486729458890273"
"-23.5","-13.776","-14.6512323377186","11.679441354775","3.99237940718204","51.5951198936475","1.15369895942683","8.7670567977105","-4.23836956001276","-4.31386782313555","-1.64351105961067","-4.46511163114532","-3.00511775252999","-2.09734689611135","-2.69146340288431","-6.10164354004751","-5.41895659658615","-0.238398528558659","1.20516743018672","2.75002099411282","2.75002099411282","0.594116506772959"
"-23.0","-13.776","-14.1183007692444","11.7125039690366","4.01463771760101","50.6419269952862","1.16560228427861","8.74570463026804","-4.72144212963393","-4.28219546904875","-1.52934192155915","-3.54487820725957","-3.08043806577064","-3.06809321487002","-3.73830514665354","-5.33887007294865","-5.08289795955577","-0.40010257815457","1.2209994079786","2.54932083740861","2.54932083740861","0.670211931783519"
"-22.5","-13.776","-13.5911045643172","11.7398098884695","4.03349879623996","49.5739400939138","1.16473494213347","8.72071191953522","-4.19539244718469","-6.15390191885906","-1.44560738892446","-4.76403724060567","-3.39778653262938","-3.15317877049817","-3.35455694793081","-6.3680497856382","-6.29121791810014","-0.617189415633051","1.23587676593287","2.75948233110779","2.75948233110779","0.20137817743264"
"-22.0","-13.776","-13.0665800057482","11.7644345634669","4.05006339301968","48.3857380886073","1.1528952727909","8.68889113436033","-5.11048231609665","-5.23860306804941","-1.40696436123432","-4.14416551720057","-3.7263455142673","-3.62639004198414","-3.55959380019194","-4.74421871499614","-5.20878151640121","-0.314111016797425","1.25004366118598","3.23183517520607","3.23183517520607","-0.0667962417921978"
"-21.5","-13.776","-12.5422796333245","11.7888286055994","4.06766477453144","47.0857403878816","1.15162896370475","8.65322082818977","-4.97087631466769","-5.08130503825543","-1.42730651387749","-4.21475394838618","-3.87344362145639","-4.76805267842326","-4.34719980693881","-4.86825651212474","-5.76150354079199","-0.447474500415168","1.26396772387855","3.22677784113947","3.22677784113947","-0.420852871484447"
"-21.0","-13.776","-12.0180950714399","11.8131097742199","4.08539569078608","45.7313456719904","1.15620564714972","8.61446984703412","-5.24242901661506","-5.96607472694937","-1.50680971101517","-4.35231966949903","-4.4948867315157","-4.50419610088823","-4.04587698883142","-4.53550770450973","-5.90895951632322","-0.103698522718665","1.27751720580379","4.00940570859495","4.00940570859495","-0.458319112056809"
"-20.5","-13.776","-11.5081182679457","11.8231050684406","4.10673537325381","44.3528148681719","1.16601388345833","8.55680587693569","-5.01620851681972","-5.90051245032688","-1.80826480613853","-5.58680620827556","-4.85865544476777","-5.01178465823256","-6.32843489555376","-5.11397886578897","-5.27448901079114","-0.127505766607583","1.29024686413638","4.65638587062068","4.65638587062068","1.3166502373212"
"-20.0","-13.776","-11.0515955689772","11.7794115765308","4.13113308473554","43.0668705208809","1.17965465033625","8.47093256824554","-5.31431447589224","-6.11294589216834","-1.01430079664143","-5.4307600635679","-5.03541378044729","-5.7045026926301","-5.16625932634142","-5.03338999558669","-6.09928915118445","-0.0821473960786554","1.30146134961581","4.8056044230382","4.8056044230382","-0.538243366288674"
"-19.5","-13.776","-10.8867203732587","11.4420209046584","4.16137514256526","42.505936948247","1.19370280820958","8.27643628489746","-7.86936497894346","-7.43363840104659","-1.07731345051773","-5.32892477503434","-5.37561868871938","-6.20032134004833","-6.49814078567831","-5.80202462148407","-6.76970826357056","-1.04038370522469","1.30589489014865","4.00927321324924","4.00927321324924","0.297819445629982"
"-25.0","-13.276","-15.8426278933452","11.9872133122265","3.85950945647888","52.4890116388133","1.10253842476421","8.82484689650376","-3.0920547625855","-4.49227990533478","-1.07483616262976","-3.41349371914756","-2.54843740831183","-2.09029998761378","-2.589277979759","-7.61936166364592","-6.32438144910568","-0.21316591240373","1.15565579386982","2.27718997333532","2.27718997333532","0.498977992145225"
"-24.5","-13.276","-15.2760997492087","12.0540323953722","3.90553437841725","51.8261419337014","1.16971942029182","8.81426876912924","-4.22504112516185","-4.19440428932795","-2.74661764560353","-3.16909188729488","-3.08625440129527","-2.84142149259132","-2.27633765175276","-7.35629322028849","-6.13439912896364","-0.565986863374809","1.17907254375227","2.24552631999816","2.24552631999816","-0.565083840838561"
"-24.0","-13.276","-14.7278222756028","12.1025196278771","3.94028462061078","51.1549941747805","1.23130474580842","8.80070311496981","-4.27970493437444","-5.02605939561669","-1.99143677033883","-3.17554583869513","-4.65721358013221","-2.79542336058779","-2.02355183911927","-6.22899930860966","-6.04619329920417","-1.94944646686504","1.19851066177494","1.20166689135214","1.20166689135214","-0.771871521468519"
"-23.5","-13.276","-14.1865726858405","12.1439450872346","3.96729675560082","50.3860350937261","1.25897385810675","8.78459027815585","-4.50056619233437","-4.60603332409436","-1.74642610638925","-4.14714459332745","-3.78408366759536","-2.85032668616264","-2.22067165092854","-6.58424281917478","-5.21191469162556","-0.114556012027085","1.21579443299566","3.51062776015534","3.51062776015534","-0.629655035234104"
"-23.0","-13.276","-13.6510431421058","12.1796284171203","3.99244252494894","49.4798811426352","1.24368951803204","8.76705005886576","-5.1280184679901","-5.08969793164126","-1.59478917280694","-4.16786248259281","-3.02614106088945","-3.05282135690197","-2.49192817019998","-6.2455055005698","-5.05686555090815","-0.245281722947955","1.23169101927852","2.75043635754899","2.75043635754899","-0.560893186701991"
"-22.5","-13.276","-13.1189871824785","12.211814392798","4.01464201900769","48.4275745805315","1.2023672911737","8.74569721628622","-4.52499942619028","-5.03522040235718","-1.49468960347363","-4.74846474281361","-3.65141730651956","-3.10993842852324","-3.43105182751312","-5.35311832120983","-6.13512988308699","-0.399978230870738","1.2465305605397","3.21383699558005","3.21383699558005","0.321113398989886"
"-22.0","-13.276","-12.5916682050236","12.2392412546403","4.03346913395748","47.249552125298","1.16737672852322","8.7207514067858","-5.47571251494623","-5.79564970409364","-1.45068003855977","-4.2474537619679","-4.24780576745074","-3.8138856162418","-3.22679663598126","-5.21995890066339","-5.14513869613299","-0.592088077520866","1.2606054029182","3.35446564661826","3.35446564661826","-0.587088980260537"
"-21.5","-13.276","-12.0667445001865","12.2642618759697","4.0500759280543","45.9548675981223","1.16080924595471","8.69167231516057","-5.84417752662405","-5.04143223105664","-1.51178646708604","-4.30615221392769","-4.31509607315574","-4.95849714498841","-4.51304395234001","-5.02114419352244","-5.5597280234605","-0.788655098645338","1.27420376768225","3.21523123433983","3.21523123433983","-0.445453192648401"
"-21.0","-13.276","-11.5427584080404","12.2883439457607","4.06677190768056","44.5569278058162","1.17521331685736","8.65763412128372","-6.44438853680022","-5.83652700641468","-1.73606341042594","-5.27911951780988","-4.29377961583569","-4.54249865088806","-4.05307033944444","-5.25584604990752","-6.00722864521108","-0.719009769257545","1.28746976005453","3.53192616925914","3.53192616925914","-0.489428311443622"
"-20.5","-13.276","-11.0194482476866","12.3117381951773","4.08554577746307","43.0677296216998","1.20243181168413","8.61435116126797","-5.17720961666315","-6.32436486126333","-2.39612635331547","-5.2912830582968","-4.49251794670474","-5.06017428138009","-5.08536987224972","-5.20463623987858","-6.18456037471799","-0.292738611283827","1.30036422369597","4.1352112120454","4.1352112120454","0.0251955908696318"
"-20.0","-13.276","-10.5089276873288","12.3222924533273","4.10684344439643","41.4935948898284","1.24416286997283","8.55653358870528","-6.60481628972973","-6.29341110856325","-2.91533468381742","-5.59046384037847","-5.18416743585609","-5.82389733484491","-5.2314023362072","-5.43076066244111","-6.23220019780469","-0.314484183482985","1.31262908242229","4.72589965731297","4.72589965731297","-0.592494998637708"
"-19.5","-13.276","-10.0759871970422","12.2548953632388","4.13110934170009","40.0498726177637","1.29109255270192","8.45805410794442","-7.06337869281915","-6.05300764742134","-1.62450878535943","-5.99164508602103","-5.61493949676359","-6.29584339438856","-6.00522988782682","-5.25965533205318","-6.38959172499394","-0.350277999451811","1.32263379718319","5.11028670837338","5.11028670837338","-0.290613506561744"
"-19.0","-13.276","-11.0345648241832","10.7852122052303","4.16352856803073","42.7231479640227","1.21459820771942","7.89501316285715","-7.12400356518291","-7.01314581909571","-2.18999439883048","-6.29084996177669","-6.49654202878685","-7.64346649397912","-6.25685287955016","-4.81525182991241","-5.67328647805376","-1.52512114274602","1.30163086661372","4.5488995761509","4.5488995761509","-1.38661361442896"
"-25.0","-12.776","-15.4133758584984","12.4161268731732","3.81089771426098","51.3026368050667","1.20685562792411","8.83451623587943","-3.51984899873805","-4.83673599288409","-1.06387772267547","-3.69531100314673","-3.36849298689021","-2.24709036936778","-1.33332364585038","-7.33405708449087","-6.52595305181944","-0.0310877851176807","1.1614268422956","3.16951151801279","3.16951151801279","-0.913766723517403"
"-24.5","-12.776","-14.8336023084848","12.4962699381334","3.86700311823821","50.5894393681268","1.29627894939005","8.8254678603412","-4.1428952279946","-4.69791797468432","-1.06383428532916","-3.18498288341157","-3.01298529895607","-2.15550553520806","-2.64837009120937","-7.58815166312308","-6.14247691376216","-0.218380217597338","1.18709984863208","2.56725744285128","2.56725744285128","0.492864556001307"
"-24.0","-12.776","-14.2743980703485","12.5557264164406","3.90988429455004","49.9085036762467","1.34639245802174","8.81359844931932","-5.15733783492446","-4.80676257720932","-2.49362926034087","-4.03888824336892","-3.03717096665195","-2.48026637219928","-2.92485091418061","-7.27739147846063","-6.17059759715401","-0.564946975905188","1.20771666522437","2.43095961069473","2.43095961069473","0.444584541981334"
"-23.5","-12.776","-13.7282508219264","12.6020736442132","3.94074994003905","49.1719039605362","1.34777611486845","8.80002293055641","-4.14149921305673","-5.17376045720131","-1.92173686807682","-4.03802024125208","-3.15406384353048","-3.91992528740855","-2.23264714548042","-6.04161977377781","-6.53080120665644","-1.6098630300829","1.22548872892556","1.48675381617913","1.48675381617913","-1.68727814192813"
"-23.0","-12.776","-13.1890140650026","12.6414844783551","3.96801371265521","48.3100666601508","1.29477484641752","8.78457270912281","-5.23843606764524","-5.01179423508796","-1.69105248206004","-4.27352481829694","-4.3387031690763","-3.14863338604277","-3.3733515144882","-6.31938526017878","-6.05517689417124","-0.0969266250210969","1.24164487744558","3.90579673533137","3.90579673533137","0.22471812844543"
"-22.5","-12.776","-12.6526908934807","12.6779598217109","3.99278366042364","47.2798870033735","1.22203085635857","8.76630895789289","-5.29594714744408","-5.33105053653168","-1.5732128403031","-4.82540369762869","-4.47334268576992","-3.08965091384989","-3.62171608563475","-6.59228668259967","-6.15911676314399","-0.184081322723568","1.25663877603329","4.12947579801422","4.12947579801422","0.532065171784854"
"-22.0","-12.776","-12.1207073452021","12.7100696403041","4.01457259778908","46.0782806468678","1.17859625665938","8.74470958544315","-6.04757296949115","-5.26746119694979","-1.56146320970929","-4.5189536363801","-4.07536010136738","-4.22885210170813","-3.03454062847616","-5.02557320844539","-6.51530706831806","-0.214625141144074","1.27075884791912","3.72716825526887","3.72716825526887","-1.19431147323196"
"-21.5","-12.776","-11.5964506848532","12.7344150920528","4.03237452520351","44.4248708260558","1.22171973855395","8.71169068349659","-6.07839514269314","-5.48000362256129","-1.63922489481882","-4.78845186795771","-4.34618016689041","-4.72308311858822","-3.5337270861292","-5.1547309017938","-6.41670394406711","-0.0493470780461909","1.28409700547165","4.1629148897941","4.1629148897941","-1.18935603245902"
"-21.0","-12.776","-11.0721940245043","12.7587605438014","4.05017645261794","42.7714610052439","1.26484322044851","8.67867178155004","-6.10921731589513","-5.6925460481728","-1.71698657992836","-5.05795009953531","-4.61700023241345","-5.21731413546832","-4.03291354378224","-5.2838885951422","-6.31810081981615","0.115930985051692","1.29743516302418","4.59866152431933","4.59866152431933","-1.18440059168609"
"-20.5","-12.776","-10.5479373641555","12.78310599555","4.06797838003236","41.1180511844319","1.30796670234308","8.64565287960348","-6.14003948909712","-5.9050884737843","-1.79474826503789","-5.32744833111292","-4.88782029793648","-5.71154515234842","-4.53210000143527","-5.41304628849061","-6.21949769556519","0.281209048149575","1.3107733205767","5.03440815884456","5.03440815884456","-1.17944515091315"
"-20.0","-12.776","-10.0240354566543","12.8070972423734","4.08585251870403","39.4626079450248","1.35019357702862","8.61183787386729","-6.16840692568926","-6.14943429457963","-1.85826033580578","-5.60530819915926","-5.15929194143613","-6.19428598941781","-5.05975061392935","-5.55353431920127","-6.12965922189223","0.443974014360931","1.32413152716998","5.46978080699431","5.46978080699431","-1.13453537548846"
