rho_core_over_rho_core_sun,T_photo_K,log10_g_cm_s2,log10_L_over_Lsun
0.01,4119.835906333498,3.5925612178842314,-2.3309326576927187
0.01,4601.215671029722,3.683117202804782,-1.9576228437709113
0.01,5690.249003427362,3.9054901399658224,-1.1435001695244063
0.01,6317.885365673809,3.973664210981689,-0.8257101540548585
0.01,7101.627342122977,4.0302844606192565,-0.5093090211050625
0.01,8026.11753237069,4.081916295895965,-0.1937464115990631
0.01,3776.964163311064,3.4039545703744944,-2.8585696794129998
0.01,4001.4299978382032,3.4510047527711576,-2.6643970909261494
0.01,4712.272390676718,3.5898351661477514,-2.1023152376685754
0.01,5099.466401972974,3.682236790880607,-1.7811287545798373
0.01,5312.127445341056,3.728105493695703,-1.6183114831368517
0.01,6044.909374017571,3.8601015536618113,-1.1294144739743304
0.01,7521.280082080926,3.9871833779545263,-0.49551458253148606
0.01,4145.319013205984,3.3463971024771038,-2.812675290550297
0.01,4807.622226808353,3.4930453887115522,-2.2614593387728075
0.01,7987.491750313933,3.9418975918084573,-0.48170999985977925
0.01,4314.983020468099,3.2290258417117124,-2.977612695906716
0.01,5109.504313159668,3.440752184996297,-2.260345759305986
0.01,5295.965562624343,3.490302886445144,-2.098874612902213
0.01,5504.637436392107,3.5388727385907566,-1.9347354036220155
0.01,5932.100725503404,3.634550495017692,-1.6131244721831075
0.01,6796.061716883809,3.772447440481448,-1.100979691208513
0.01,7537.087422097488,3.841360342771316,-0.7836190906285603
0.01,4821.636912345845,3.2181984190562796,-2.8062805096666867
0.01,5013.206585557142,3.2766273336531824,-2.621267215770933
0.01,5200.097226072202,3.332273958068071,-2.446859506374059
0.01,5627.271305698662,3.437038154920386,-2.100042465706464
0.01,8991.15173868667,3.853011358014079,-0.45386506535007054
0.01,5302.846085018466,3.207716812993872,-2.6617995868987823
0.01,7000.487699431581,3.6005608569081513,-1.393635818669759
0.01,7654.9730535007375,3.6831955228207036,-1.0726907108562906
0.01,10795.832687586364,3.8584351865810516,-0.12557814784617516
0.01,5608.7870234044285,3.1262306621200677,-2.7275191453614855
0.01,6274.744816293966,3.319072626145534,-2.1465429244161083
0.01,6544.523820455808,3.375314648900872,-1.9608924555398326
0.01,6778.234227750328,3.430139452581578,-1.7901576817922142
0.01,8145.325533636809,3.636371622155673,-1.0589052307244111
0.01,10160.381376403822,3.7611462301334884,-0.42544470241450394
0.01,6668.706850559929,3.24904090382097,-2.1814481574789664
0.01,7509.19927829398,3.427459151239402,-1.617810855750532
0.01,8677.75851631363,3.588075706862059,-1.0456387499290558
0.01,9640.612577851036,3.655979874734445,-0.7267641559702102
0.01,10835.385487083566,3.71252689191682,-0.410947257175957
0.01,6480.898012031055,2.9901459921589804,-2.748374575404311
0.01,6760.203292498382,3.0858832521058686,-2.4833157009402154
0.01,9239.864079587274,3.5400540010074035,-1.0328362817528516
0.01,10286.433135672183,3.6069747937126513,-0.7124547858967797
0.01,7088.635787001552,2.950209927926125,-2.6723382871301293
0.01,7754.880458133487,3.148891732084211,-2.1190364833174993
0.01,8082.200294869386,3.2272113963460125,-1.8909733813641425
0.01,9891.46388698444,3.4860173294024506,-1.022267539122941
0.01,11081.981571604363,3.5483963396066693,-0.7003090883984963
0.01,14182.342425112845,3.6496258889244153,-0.06892458600200675
0.01,7720.492904795554,2.899873168690731,-2.6253647669415248
