"#Xi","#Rho","#Lumi","#Mass","#Temp","#G","#Gbp-Grp","#Rad","#O2S","#O2L","#H1S","#N2S","#N2L","#S2S","#S2L","#S3S","#S3L","#Halpha","#Hbeta","#HaNII","#HaSII","#SS"
"-20.7897927864077","-7.776359361583042","-7.070635385007495","14.48674533282023","3.930103039090909","30.087973844551897","1.1933906986337597","7.9614210940664485","-8.22863302914222","-8.057347188306787","-1.0679830935657986","-7.037204630142766","-7.184687956475641","-8.233289792737741","-7.143331516388465","-6.269621531412357","-7.869023308394383","-0.49634548075704077","1.3692900894386806","6.30734013388936","6.613043503239114","-1.089958276349276"
"-19.012801656897548","-10.776359361583042","-7.918102993546621","11.90827225874635","4.124895304988493","37.451169283817606","0.6487932197383657","7.720159303405957","-8.828858848971619","-9.494036481981874","-1.8386319977650252","-8.063838259088842","-8.307505592496916","-9.995678626217357","-9.313542489530889","-5.242603971206976","-6.012065734767841","-0.4445427827953505","1.3377187620574487","7.423229556471282","8.786967112033404","-0.6821361366864692"
"-18.82583241187981","-9.276359361583042","-6.100403279038225","13.534550676825852","4.046573197662005","30.10050411276376","0.9653293389219186","7.975431808509263","-7.197226274708024","-7.09344948089855","-1.321390583441074","-6.0538426050776275","-6.2580609222708015","-8.434270212168872","-7.669992299127241","-4.612254340391137","-5.2359733923079625","-1.0343280287798933","1.367579534425915","4.80869902932381","6.566708235094587","-0.7642779130416323"
"-18.86097449567643","-8.276359361583042","-5.391590947915052","14.259517449495187","4.006936451364293","26.702454833951613","0.9530950732325181","7.997823080745725","-7.62324060459512","-7.646468440922238","-0.6524748400013105","-7.404614019190858","-9.301029995663981","-8.468393368067279","-8.253599355508438","-5.1283103343144845","-6.315244377891376","-1.2800061736323962","1.3905642095790582","6.119129790057764","6.76681422530197","-0.21479401255883887"
"-18.525008533878868","-10.276359361583042","-7.182456110879066","12.15916967121715","4.117966935491767","35.96877004873039","0.667753227969456","7.685741738602264","-11.22293584525757","-12.087884270921146","-1.69058277422186","-11.275724130399212","-10.474436941729934","-11.677573947594047","-11.13335827943396","-8.157827770614384","-8.816730156317195","-0.06833876031551878","1.3538008651388629","10.342382018448514","10.955907850648194","-0.5442156681600873"
"-18.480416954595405","-9.776359361583042","-6.278478994608713","13.015642437695194","4.0884550450441655","32.18649483668041","0.6911167544171377","7.795880017344075","-10.217097594025356","-10.927750102386485","-1.1046327112266383","-10.639595945270061","-9.370794342897696","-11.427942010073695","-11.06590573164452","-6.100124803978989","-7.25829701604226","-0.29439283659539495","1.3786340638496024","9.053622057992493","10.614820235455337","-0.3620362784291758"
"-18.427739137630265","-9.276359361583042","-5.697437920426922","13.54397268012326","4.063596033291059","29.981353378331534","0.7644394292488137","7.860338006570994","-9.238222462491821","-9.062983892535186","-0.3979400086720376","-9.077015184291117","-8.045805748184138","-10.010194349063173","-10.003532109738282","-5.4971633613789965","-6.349984047528161","-1.8007935208383423","1.3811331383170506","6.206365882872739","7.905026937869172","-0.006662239324891158"
"-18.314223225922138","-8.776359361583042","-5.012580765952052","14.116213357947201","4.040958173384207","27.62249230451511","0.8100117258055342","7.951823035315912","-7.246187216435298","-7.137808968948403","-0.5684754158125491","-7.567511744229494","-6.586867949565128","-9.767003889607846","-8.522878745280337","-4.010060986715464","-5.563519304990505","-1.0739664033211553","1.3715480926838504","5.469713121304471","7.424837354651756","-1.2441251443275085"
"-18.235203105381466","-8.276359361583042","-4.5831546350017645","14.45837338735671","4.020609853377705","25.8417923178816","0.7443799998076592","7.980003371583746","-7.937418015771837","-10.070581074285707","-1.0222763947111522","-8.20342566678957","-8.096367483915762","-8.176004408844033","-9.492144128304169","-5.186685941054165","-5.950007143079858","-1.0112181565463598","1.3895735981363","6.834357870338994","7.144304667707959","1.3161397194601367"
"-19.96375879063983","-9.776359361583042","-8.004843108690203","12.744747625144017","4.039889797736182","33.149309641545756","1.120870894338175","7.921686475483602","-7.5014137911824825","-8.009616741093767","-1.826813731587726","-7.264081883468703","-7.2576677176428515","-8.653842697767992","-9.559090917934782","-6.229884705212898","-6.0818123386410745","-0.31122434472715516","1.3685843723574846","6.648608618789998","8.291705105313437","0.9052482201667906"
"-18.460902876762088","-7.776359361583042","-4.468327449041319","14.786057744926294","4.001387523486641","25.169822052094343","0.6292230293100296","7.984527313343793","-7.182434630440219","-9.214670164989233","-2.2596373105057563","-7.950781977329818","-7.759700417997288","-8.491066473949967","-7.689519108537325","-5.044504670815873","-5.791021482723746","-0.5965362986546825","1.3944341685988746","6.9472495459873285","7.029302140740343","-0.8015473654126424"
"-17.948613697501585","-8.776359361583042","-4.634430200055793","14.134425113545138","4.058615797010562","28.034961411012972","0.7297497197993117","7.911157608739977","-10.299815670377802","-10.152982902064645","-0.25430077339749435","-10.706416486503883","-9.625068446021812","-11.226725651662546","-11.221776373233903","-7.132768285481106","-8.251037138743838","-1.754981129262247","1.385659886891622","7.835491503725513","9.168232837229674","-0.004949278428642708"
"-17.862337127480977","-8.276359361583042","-3.94377334407602","14.739585313830498","4.036708721569886","25.697780231908382","0.7696639740801494","8.054995861529141","-8.187220292991036","-9.613501034449348","-0.4144264813772689","-8.327348077159998","-8.474695990041761","-10.554863031286695","-9.191181574907876","-6.007534852191957","-7.028816959143839","-1.1319436381769583","1.3852129070844548","6.961829098770682","8.040835756668951","-1.36368145637882"
